Chris, Ethan, Gregor, Hondson, Ilyas, Kevin, Lenny, Mark, Sangho, Sarah
1.192420150689614111e+01,1.024268252254891465e+01,-5.358448701097444200e+00,2.704691653379415861e+00,5.690566786039753744e+00,2.881688916592157312e+01,0.000000000000000000e+00,1.252867383363240172e+01,-1.209600481162400376e+00,1.151086542694815762e+01
1.650813470236792924e+01,1.233754298315304965e+01,6.051359213067435405e+00,1.230662460434459371e+00,1.144823047991674159e+01,2.344490887614997376e+01,0.000000000000000000e+00,1.374937314568163060e+01,4.385953008881751991e+00,1.523811596681756875e+01
1.972727704397125592e+01,1.941568871458310142e+01,1.496322168296494759e+01,3.015149919244399346e+00,1.127156156694269384e+01,2.269240015133624411e+01,0.000000000000000000e+00,9.118233076685944738e+00,3.473904430926469722e+00,1.061506303240560989e+01
1.135899884565569629e+01,2.094290825276072709e+01,1.559185157691155155e+01,5.061385130364491225e+00,5.672067049185953280e+00,2.387994876676236800e+01,0.000000000000000000e+00,1.489442194497736871e+01,8.047339156762918222e+00,1.112705624286667394e+01
1.614738746233227928e+01,1.823747174133308135e+01,1.352352140156207660e+01,2.466827280659030563e+00,-9.582313128611295028e-01,2.896918835992904206e+01,0.000000000000000000e+00,1.385543237856656518e+01,3.368974882542166593e+00,8.013368646862193856e+00
1.756092034244183253e+01,1.691881109363950131e+01,-6.882935914046380610e+00,-1.068418969534033591e+00,3.373564538696120163e+00,4.107730719937095643e+01,0.000000000000000000e+00,1.365666824513189326e+01,4.746308755186678940e-02,1.384407746221243407e+01
1.632157387979195207e+01,2.052813610396523814e+01,1.462724739141831876e+00,8.406467611227991243e-01,-3.044449279609325654e+00,2.265799434638550025e+01,0.000000000000000000e+00,1.936603056032479842e+01,8.006510239117785588e+00,1.441817417024668480e+01
1.326430336833024271e+01,2.343217901189867192e+01,9.302084175578533731e+00,3.038535425259399347e-01,-7.360844674551638711e+00,3.008566364688978112e+01,0.000000000000000000e+00,1.484473038434406611e+01,4.964711811726165713e+00,1.220456006125470694e+01
9.934876951788337962e+00,2.354921773854954736e+01,2.967083031913288149e+00,4.799297127017299935e+00,3.772592581557981717e+00,4.640345726665549364e+01,0.000000000000000000e+00,1.820756097952053665e+01,1.598393518056264506e+00,1.456055213449593033e+01
1.977955717750685594e+01,1.834423780319771424e+01,-1.321984549690245458e+01,6.661121237809539686e+00,6.817697238298869422e+00,4.602561804417648972e+01,0.000000000000000000e+00,1.909100782093604209e+01,7.188206072551378334e+00,1.371746062020023160e+01
1.801528243151829045e+01,2.533462343465987843e+01,-1.505703794145263252e+01,9.893346037766596268e+00,6.848856971595021825e+00,6.152015478779213709e+01,0.000000000000000000e+00,1.388488087312376429e+01,6.634030692625021430e+00,1.299025143403690485e+01
9.411363022258003141e+00,2.831377003303328621e+01,-1.072502820100795162e+01,8.914295644448916534e+00,5.039704100302483392e-01,5.006458737874947218e+01,0.000000000000000000e+00,1.118479394592926468e+01,3.891472700046785249e+00,1.362687661539565021e+01
1.216696887470987321e+01,1.917123651436568110e+01,-3.118031902388191501e+00,4.979025154127943331e+00,8.825330715396296100e+00,3.863465059533930912e+01,0.000000000000000000e+00,1.517270923168318042e+01,3.429378512685838043e+00,-1.885674941450527609e+00
1.210449213987178219e+01,1.838421835217437206e+01,-1.115636800492786485e+01,8.560149248987695358e+00,1.530499869052762918e+00,5.931756561580414200e+01,0.000000000000000000e+00,1.215043893189185198e+01,8.196398665133157735e+00,-6.349505023023871431e+00
1.863831765757338843e+01,2.315371108369433628e+01,1.240841923472599140e+00,1.372883680994973332e+01,-1.978122456235740012e+00,5.140525490558806609e+01,0.000000000000000000e+00,2.557240087768960279e+01,-1.553222921635432296e+00,-1.201474513764771990e+00
1.968313847324024835e+01,2.964069979179466330e+01,1.324828086356233170e+00,1.702272130413299678e+01,-1.971831024239989738e-01,6.436592793519538702e+01,0.000000000000000000e+00,2.794886782893745902e+01,-7.181482555293664305e+00,-4.829615782754615338e+00
2.074748603900776445e+01,2.689361364843501434e+01,5.349227081072499779e+00,2.082835753359599096e+01,5.405517591086420381e+00,6.054728294409999023e+01,0.000000000000000000e+00,1.753732144098137269e+01,9.357713355213144624e+00,-1.434456913777217935e+01
1.458104160601679489e+01,2.622304426464664573e+01,4.717568350808497790e+00,1.842512054063459814e+01,2.056318064754735886e+00,4.719215233465996562e+01,0.000000000000000000e+00,1.423454550642021310e+01,6.741624529615029005e+00,2.237904891653193840e+00
2.070508954960288506e+01,1.846673700854223910e+01,-7.522559387806733611e+00,1.841338972794281759e+01,2.192657320749608285e+00,4.723597788260548214e+01,0.000000000000000000e+00,1.501751194902959696e+01,1.487469281388808851e+00,3.512568522628951140e+00
1.773520703977008850e+01,1.534857908115501068e+01,-1.300240101462154207e+01,1.766166228388356529e+01,7.403739917786603897e+00,3.598042878573756553e+01,0.000000000000000000e+00,1.073497822509651378e+01,1.097799182836385334e+00,-2.204386026925046149e+00
1.539484959647950468e+01,9.908154658442084539e+00,-1.338620726780562320e+00,1.975615144711042603e+01,-5.109783756922167797e+00,2.377594261074616711e+01,0.000000000000000000e+00,1.542602553910021967e+01,-1.023066927428743167e+00,4.132992125529299621e+00
2.406608943241779386e+01,1.078729237204144198e+01,4.484130981787429193e-01,1.219620301965510833e+01,-2.499352382703573738e+00,2.734905464040924272e+01,0.000000000000000000e+00,1.888687006132394686e+01,-2.656218792101071369e+00,4.477278223451092387e+00
2.264740669999126155e+01,2.492287109137448553e+01,9.218855883190338218e+00,1.150835858280943036e+01,-2.080388706096950813e+00,2.343807231838362881e+01,0.000000000000000000e+00,2.437913382999255063e+01,-4.831284176153141097e+00,-1.672675350455979648e-01
1.746245551191748646e+01,1.899471908949631427e+01,6.081653769406702104e+00,1.165222469145932038e+01,3.511151942187180186e+00,1.791853166056083779e+01,0.000000000000000000e+00,3.335679424088914402e+01,1.022053015938221776e+01,6.090811337950232662e+00
2.460780491020271654e+01,2.247599820474268384e+01,3.628043902904855678e+00,1.075835680683426610e+01,8.971007717452006425e-01,2.043814678255581185e+01,0.000000000000000000e+00,3.674904897370686996e+01,3.273627126415548982e+00,1.397879392868432902e+01
1.704413874558422037e+01,2.150109518170888379e+01,-3.678201834473349141e+00,1.130426471354527429e+01,8.787151150402028321e-01,1.714338459806573667e+01,0.000000000000000000e+00,4.306706209818405995e+01,-2.351388084963609959e+00,1.032434714817130583e+01
1.930940272016330894e+01,2.352498960913226256e+01,8.220267889301558384e+00,9.406125352099273584e+00,3.175386567336432986e+00,2.820075773260967011e+01,0.000000000000000000e+00,4.341104932029758601e+01,-4.413018931281811774e+00,1.755663532392700787e+01
1.542937601666432101e+01,2.410472867781841089e+01,-1.790220554263012964e+00,7.826692553780178585e+00,2.483601936715838843e+00,1.535680617521416558e+01,0.000000000000000000e+00,2.867240738243059539e+01,6.501210503648473527e+00,1.958432176258613922e+01
1.552059023837287910e+01,2.594906976503771290e+01,-2.133429350818702019e+01,1.064303975021263682e+01,1.030129157880177226e+00,2.385825828001313198e+01,0.000000000000000000e+00,3.505248364249187887e+01,6.278643826504241687e+00,1.297697242727020495e+01
1.660000148566427569e+01,2.585832062739460824e+01,-1.707522073705710142e+01,1.226682811888593072e+01,-2.598079256741501752e-01,2.185928869126040652e+01,0.000000000000000000e+00,2.412057366822837423e+01,9.504389895255549447e+00,1.494206640081823245e+01
1.954066281944973937e+01,1.834360001508142091e+01,-1.192331232987804768e+01,1.059867242043267410e+01,-1.833817914437427810e-01,2.922989857194927055e+01,0.000000000000000000e+00,2.420291249576899162e+01,2.986657022561134855e+00,1.087423542959805722e+01
2.377355890226636959e+01,1.677054434141421169e+01,-8.222322447644923926e+00,1.477575731580379426e+01,-2.168613145951680199e+00,3.633237473010389351e+01,0.000000000000000000e+00,1.952907080946585339e+01,9.030048438331537142e+00,8.100106541036037555e+00
1.167113752479991362e+01,1.823956798032960691e+01,-4.541735574324841096e+00,1.388202543659225796e+01,8.956968275126514500e-01,3.322375507040121789e+01,0.000000000000000000e+00,2.064342882161885839e+01,9.680212827233685147e+00,1.488474520524071565e+01
1.883466700608789068e+01,2.497525512616115506e+01,-8.078134896863010894e+00,8.893028403632888157e+00,-6.363760794584615077e+00,4.231653380075505311e+01,0.000000000000000000e+00,1.237254932689346987e+01,1.123568621393449796e+01,5.022698991942445623e+00
1.810969353812367189e+01,2.254473640093301157e+01,-4.911695697157965057e-01,1.245924841765047653e+01,1.908464373070329678e+00,3.625062679186205372e+01,0.000000000000000000e+00,2.661420909315565453e+01,1.180870204295097992e+01,1.881897374919614307e+01
2.527365356416739672e+01,2.399010844336375214e+01,-5.230377512167797782e+00,1.050660228291542353e+01,4.015293243434199688e+00,1.652314357144182821e+01,0.000000000000000000e+00,1.027150911389808563e+01,1.502839714468498933e+01,1.031833235612262278e+01
1.934759351939230143e+01,2.444118734271454585e+01,-3.675550420551182196e+00,2.390999889911187637e+01,5.030129065610954520e+00,3.403641079579901429e+01,0.000000000000000000e+00,1.129519790888720188e+01,1.011588727705805368e+01,1.705725335677201926e+01
2.406976242808915245e+01,2.465841541899346723e+01,7.950748596857701855e+00,1.816583481990941706e+01,6.347810427788035170e+00,2.537083653930028859e+01,0.000000000000000000e+00,1.969173751940385841e+01,8.245413266341543590e+00,1.621244251373885703e+01
2.108593055084341472e+01,2.046599115623704179e+01,1.357560403665528381e-01,1.527852067728740870e+01,6.515061890287438651e+00,1.439959474360491321e+01,0.000000000000000000e+00,1.688860188252196437e+01,1.206164095361716626e+01,1.415909393583730846e+01
1.680060760122912100e+01,2.140161181071833951e+01,5.116106387612649797e+00,1.359255171729276412e+01,8.680523474589350030e-01,1.607371757761694653e+01,1.624626952231377430e+00,5.638061855508436082e+00,1.381985888974343624e+01,1.478857553150408144e+01
1.648369603661304339e+01,2.022593144830529610e+01,8.668435506529963419e+00,1.827974124598874894e+01,3.824191709258206728e+00,3.263422814067006517e+00,-2.956068098940027311e-01,4.859543228640527346e+00,1.268952801164415511e+01,2.091807840443771838e+01
2.326093474125239524e+01,1.996571073260866314e+01,4.700514048850313320e-01,1.793713927586558654e+01,5.331468462963154797e-01,-1.072171938604139463e+01,1.128505395328964767e+01,8.701156955363511969e+00,1.742107938470546813e+01,1.205901390668010187e+01
1.348261662445382036e+01,2.174527007395969136e+01,5.848689825763125905e-01,2.195031910098424532e+01,6.776576026716941925e+00,-9.571092155388505773e+00,1.657560794862141407e+01,2.087682815989001028e+01,2.010470102661638236e+01,1.066963298629596757e+01
2.013834964109121728e+01,1.517988221240157642e+01,-5.311922708999357035e+00,2.150373440099346922e+01,2.882155311914326390e+00,-8.479998266125651440e+00,1.581982749815401590e+01,1.789840956457872112e+00,1.447708671975651562e+01,1.307084347360806298e+01
1.626740750334669272e+01,2.657478712549894340e+01,-7.035635171282121014e+00,2.293030146709268990e+01,2.868220536615055494e+00,-2.718886979087941214e+01,1.165090884663374737e+01,-4.767861305402202099e+00,1.947123842497877533e+01,9.910066420329471271e+00
1.677896732129987001e+01,2.652004532588238916e+01,-7.374597945042443037e+00,1.763664317216967348e+01,1.741937429066939547e-01,-2.591322215855638333e+01,1.436498421929929670e+01,2.572131365084126209e+00,1.848941651090626337e+01,1.048922263922363030e+01
2.310993954258051986e+01,2.491428048016613062e+01,-5.593808527000805775e+00,2.172660469539637873e+01,1.143075970203463498e+01,-2.209891134032453408e+01,1.060596046120720892e+01,5.089590846427973325e+00,-1.020232001275875255e+01,1.411064481549685112e+01
1.900951510766851271e+01,1.981867766127410135e+01,-9.339271296714683146e+00,2.198078897115440711e+01,5.047539934207752488e+00,-2.492489486543499311e+01,2.793379589456896284e+01,-9.570180740431213806e+00,-7.021601450916650222e+00,1.538165958441394388e+01
1.799830869968385727e+01,1.798850157313530573e+01,-1.914709868842072282e+01,1.998975696428486515e+01,6.744349213031814116e+00,-2.838852114139400840e+01,8.126934894414675981e+00,-5.136585160075561873e-01,4.579811770779574687e+00,1.380786912931827182e+01
1.822621193678714491e+01,2.341904300452563703e+01,-1.211934728594994581e+01,2.314398089897554911e+01,5.692741015205307953e+00,-2.916897733836888662e+01,3.954797445922390686e+00,-5.448107125190882805e+00,4.644332500730130597e+00,1.997611675279441101e+01
2.581504497351151528e+01,1.928769384059208036e+01,-1.282427847315760339e+01,1.848659091474779004e+01,1.982552001998089564e+00,-2.578044511813076411e+01,1.098912632974073489e+01,1.059116078470314859e+00,3.621266412949422975e+00,1.478119633369805186e+01
2.018721361587709495e+01,1.594512686577590621e+01,-6.078957448767019045e+00,1.535750319289713595e+01,8.908018033121681611e+00,-3.453717825990082702e+01,1.370091178444621960e+01,5.031175997689740775e-01,-7.929353026254387871e+00,8.664168554575164549e+00
1.904042459889675598e+01,1.956421178221019019e+01,-1.104689723057288475e+01,1.865142584955185612e+01,1.570188208492847615e+01,-2.482871523286414117e+01,1.421762592589167618e+01,3.731860499477500426e+00,-5.527562688758781012e-02,1.407966131104418395e+01
1.570295073546880538e+01,1.865513151116184787e+01,-6.473434351962739974e+00,2.067068765736119573e+01,1.246382760602397788e+01,-2.277746146727334065e+01,1.483968215217267073e+01,9.366287565704821683e-01,2.247746256550589905e+00,1.568043742553548014e+01
2.037163579551583936e+01,2.017104021755075038e+01,2.133641826044784917e+00,2.427938844956977960e+01,8.061440775747522380e+00,-2.553008200879926193e+01,5.854973257726533653e+00,-7.680635623697087411e+00,4.602328457833252173e+00,1.739192158149475276e+01
2.432133783032836405e+01,1.887531044228152410e+01,-3.928685747158545016e+00,2.220535766833903324e+01,3.734781895121948025e+00,-1.380019859247184044e+01,2.881290953700066382e-01,-4.708715248888384330e+00,1.657096486996167783e+01,1.419493186439429699e+01
2.486905327271874455e+01,2.459102251960157304e+01,9.475068667860814253e-01,1.271180730782289636e+01,7.654603133122349412e+00,-2.453088151190499033e+01,5.585819152281990441e+00,-5.927799258723108977e+00,1.821749042367243376e+01,1.362560982364522566e+01
2.514232590617251617e+01,2.330859119339261198e+01,-1.567130190629043129e+00,1.868018964654002190e+01,1.200243041195497007e+01,-1.701613747480298855e+01,-9.164878797924814080e+00,-1.106572020423050517e+01,2.473765355013801681e+01,3.005144500287869747e+01
1.477530985201121716e+01,2.423826086175557037e+01,-4.317874119070236993e+00,1.936470153941831640e+01,3.342054540166944587e+00,-9.738327007730799068e+00,1.855492188733409931e+00,-3.455000975683915065e+00,1.957682733157360033e+01,2.768348788078848699e+01
2.097314012623276724e+01,1.915645437903322446e+01,-4.100035823470682406e-02,2.100124546721276886e+01,7.868455494806709360e+00,-2.421242698746418753e+01,-4.565221417675781268e+00,8.130481859780348819e-02,2.678282478235691855e+01,1.897551489460446916e+01
1.758866148807512531e+01,9.893240916422850972e+00,9.534886144476750758e+00,1.994056414973955782e+01,6.333716131063871657e+00,-1.980773199220470460e+01,3.302168976184688187e+00,-7.469096090703528645e-01,2.444700823258839151e+01,1.456543788086566593e+01
2.015095167748678051e+01,1.229842463627560534e+01,1.732314196759508151e+00,1.331168502994200153e+01,1.001942124408606105e+01,-2.239796920986477247e+01,1.268086339608002611e+01,8.450588432631219504e+00,1.847316529045824041e+01,1.989877393476678691e+01
1.432596522520505111e+01,1.212157587751213406e+01,2.044812740073239965e+01,1.801486030062593358e+01,7.807000888101303104e+00,-2.503973628944430274e+01,1.459628121813000945e+01,7.483860105682439645e+00,1.198730770929897815e+01,1.886851594944980448e+01
1.839635390662101955e+01,1.505914506230520189e+01,1.213466255550408235e+01,1.953888539586755613e+01,1.076649308935427918e+01,-2.557840774046343668e+01,1.139575544364868165e+01,4.632062248445870667e-01,3.023090919372920737e+01,9.761290028290112275e+00
1.517864140104614989e+01,1.962166355709305421e+01,1.040086651724937283e+01,1.999382130495272136e+01,8.818490898738854611e+00,-2.168914389585268410e+01,5.928106089736870032e+00,-1.774877115895360458e+00,3.502035834439469397e+01,1.643597508408873509e+01
1.906205424254967085e+01,1.006195361426351020e+01,1.816654658636400654e+01,1.978168290063529255e+01,1.245821164031875483e+01,-9.839280762095880206e+00,9.756830197995361331e+00,2.076365117886821210e+00,2.452517743236667869e+01,1.943322449102739924e+01
1.597525680906886869e+01,8.500372551136202048e+00,7.269830470084992946e+00,1.849352831102662975e+01,1.705790268367413631e+01,-1.213506654786927719e+01,1.149910170170146451e+01,6.065779126098242102e+00,2.070193605008404703e+01,1.475562438567761703e+01
1.459552952753206867e+01,3.105093507348883008e+00,8.501614250769737424e+00,1.248711973056691349e+01,1.576821272793071671e+01,6.651410772139521477e+00,6.915379779381067848e+00,2.416759238309863722e+00,7.537536324379479069e+00,2.715167298702337106e+01
1.745014530389209284e+01,6.740827346677841225e-01,1.076217669857204129e+01,1.576884853137421594e+01,1.068436835236047422e+01,9.514751080426790963e+00,2.260473769912206876e+01,1.434627500209246698e+01,-3.854112728834637736e+00,1.841955008996803400e+01
2.288989668040958136e+01,-1.455445277167220386e+00,1.387051206505404544e+01,1.437487922792992556e+01,2.262432808057469202e+01,7.623737394981132454e+00,2.180366938861478587e+01,8.478239978657031273e+00,-2.724408543616525069e+00,1.878349498505228965e+01
1.704421477159538512e+01,-4.766889540943683556e+00,3.546220423410636258e+00,1.667007487125491494e+01,1.856517146546688224e+01,-2.665772515228500783e+00,2.229429576917302569e+01,8.939019061055949678e+00,1.900032102897168951e+00,2.537974321256671573e+01
2.012378513745343867e+01,8.948202653383088290e+00,1.650130860836451774e+00,2.289947771712758851e+01,1.951652289943282881e+01,3.113371977927656520e+00,1.445908265053211750e+01,8.544577745215098386e-01,-3.959781551220829865e+00,2.286486765371635244e+01
1.974227824156051270e+01,-2.612146474879296409e+00,1.019019281834860813e+01,2.400829351474593665e+01,1.382810922345417382e+01,2.693439548315769427e-02,1.624724237819901873e+01,3.718950104117466182e+00,1.055704592100604877e+01,2.637107763697243001e+01
1.548461265137556886e+01,-5.955063093340776881e+00,1.788934245177083682e+01,1.740680781090156515e+01,1.490074075932114361e+01,-1.057581749984683661e+01,1.943807977123467268e+01,1.147628253949011956e+01,8.551142994536228059e+00,2.638357687783812722e+01
1.044326430254275273e+01,-6.130420992973068195e+00,5.278678399991493464e+00,1.760146647130541453e+01,2.985255832669468035e+01,-7.779792212442845134e+00,1.602878741583212729e+01,1.121301035187832262e+01,2.242911414301937612e+01,2.142237793407811353e+01
1.782873993852696515e+01,-1.138272294911568494e+01,7.726921074480952001e+00,1.771596527044966507e+01,2.783007893522022869e+01,-1.716863925852111805e+01,1.783923251017273515e+01,6.822749110151638874e+00,2.434449660701942264e+01,2.367059700014606705e+01
1.960730328960847757e+01,1.504850176803538453e+01,1.919430153265330219e+01,1.931426935599334271e+01,3.467361713863638073e+01,-2.006407148764643011e+01,1.477459795164303280e+01,-1.930111179244576425e+00,1.693874196784157249e+01,2.057101103380540508e+01
1.216882356467800186e+01,1.214101662522337755e+01,1.672057184284147624e+01,1.957152358136792003e+01,3.707471078063917247e+01,-2.907874228383572657e+01,2.710693231798481762e+01,8.826974687152723931e+00,2.236932156576372677e+01,1.708018792364549299e+01
2.561058278309660352e+01,1.292919939824875719e+01,1.358742338202138455e+01,1.725934724017798061e+01,3.626857073296584133e+01,-2.918768470813391147e+01,2.738077933914455642e+01,-3.508078233694031933e-01,2.374638257194883906e+01,1.981288855881822641e+01
1.286503901021105456e+01,7.709092979109316346e+00,1.842534442917306237e+01,1.268295077083396727e+01,2.448159099796224680e+01,-2.688935831475889415e+01,3.521817650393083454e+01,4.487413759656935675e+00,2.806851591381413158e+01,2.401164909134959657e+01
1.783502617242897159e+01,8.214305356212362241e+00,7.464310059623973537e+00,1.754431879173266040e+01,1.877759764932410036e+01,-3.396356589279010052e+01,3.746956002699420196e+01,-2.920959980199424044e-01,2.541193566910642687e+01,2.326339856202344691e+01
1.325386033991155799e+01,2.233952445463352987e+01,7.811658438635871171e+00,1.285139049524439869e+01,2.111582591852946678e+01,-3.156130395093222063e+01,3.925881968932014843e+01,8.068995601019953057e+00,1.881987784385826856e+01,2.588721384357979005e+01
1.802841454777366437e+01,1.292740010020453845e+01,2.742987585127056427e+00,1.160934835378522934e+01,2.149312984477055721e+01,-1.704185425084148875e+01,1.765928914644451453e+01,3.551102939955507853e+00,1.175606529903723363e+01,2.722641487511571867e+01
1.738689798987855539e+01,8.431263631219714227e+00,7.461203103538789350e+00,1.021969284347623486e+01,1.840126540968033098e+01,-1.992874150832997771e+01,2.565965369703037524e+01,1.680293391592165264e+01,2.383629802659248753e+01,2.084659676755945412e+01
1.974512655032078712e+01,6.750922565519009488e+00,3.220327021979575655e+00,8.202119168572217234e+00,2.833057119688429282e+01,-1.661200155343859208e+01,2.447015514747497988e+01,2.041572548495262041e+01,3.137796190120811346e+01,2.646614870730588365e+01
1.817468751968283414e+01,5.213550531217644668e+00,-9.965608060620152031e+00,4.100294904144870856e+00,2.719038495476830875e+01,-1.496580829984612215e+01,2.294596161638758147e+01,1.785087594782665832e+01,1.687362698345840428e+01,2.080282708116465074e+01
7.526082769828819075e+00,1.013059210928083509e+01,9.119065969513449943e+00,8.483321819831415311e+00,1.538278359245462568e+01,-6.201847793313170598e+00,2.677934829170933639e+01,1.940134921309744342e+01,7.693819724557323880e+00,1.983852843505815500e+01
2.106434131564326684e+00,1.431164848205915385e+00,1.049057369036037457e+01,1.163547495354106509e+01,8.119469826826547276e+00,-1.492464592302041204e+01,1.790597628706123601e+01,2.357923695578903889e+01,7.869624811609198467e+00,2.321522173839317915e+01
2.239883961337623575e+01,-2.289581582259711645e+00,1.768471445774299866e+01,1.692163812505537734e+01,7.295731732195092079e-01,-4.780402159693028175e+00,1.786023648338436587e+01,1.952404063760555886e+01,-7.821053113938781109e+00,1.897789764780755917e+01
1.961911439210534525e+01,2.337137561848039446e+00,1.453686722224588657e+01,1.505502790419253856e+01,-2.970777107750311341e+00,-5.558508616333054597e+00,1.460798425465984174e+01,1.489233775514349212e+01,-5.598864840932501252e+00,2.861311665805525095e+01
2.382997175808030832e+01,6.820463440922781118e+00,4.748954344768132607e+00,4.871455440901089951e+00,2.611403850313042341e+00,2.009295372713297834e+00,1.148265400669993852e+01,2.199331013786760636e+01,-2.682907548162658173e+01,2.372118346046960369e+01
2.067943093049334635e+01,4.934325725678223584e+00,9.881975908699641709e-01,1.520648324894745684e+01,2.144143616396904406e+01,1.584211072777674145e+00,2.251281640639274784e+01,1.418987078734688545e+01,-2.784898718048212274e+01,2.585099173680156781e+01
1.281768490810408423e+01,1.708734632655354524e+00,4.735522471473030848e+00,1.784820997483923222e+01,2.584916639251000703e+01,1.871959610704785604e+01,1.830186903451962976e+01,1.196905107877855556e+01,-2.756716475988140047e+01,2.414334402129579615e+01
1.938546922962121499e+01,1.136594246078986004e+01,-2.144866786457268582e+00,1.318520781366221328e+01,4.179078736907178637e+01,1.691208280056052971e+01,2.962239518526016369e+01,1.053531879609141164e+01,-1.194617059999073838e+01,2.235647333463857223e+01
2.785378628143862301e+01,1.003696588275688484e+01,-6.036136550597545281e+00,2.058337373281140970e+01,4.028279657041594675e+01,2.384458924422607140e+01,2.659879447003720898e+01,8.323715696813634990e-01,-2.096345154896056329e+01,2.175684504972544175e+01
1.007925491210333568e+01,5.750434032803922513e+00,1.022457353917132217e+00,1.328849167634570350e+01,3.414540114763271816e+01,3.069072579232054920e+01,2.046726131936557636e+01,-2.829036342635999013e+00,-2.168837822092813283e+01,2.385261867268998159e+01
1.344683165973437866e+01,3.525511414054323112e+00,-2.245722759842660565e+00,1.403906558303416396e+01,2.991747524057802110e+01,3.791522434095871574e+01,2.682747777456737737e+01,-9.337483203944703103e-01,-2.953081822351249386e+01,2.525295034575149700e+01
1.145590506411363840e+01,1.769678666465745209e+01,8.080874798987904839e+00,1.073074542981819590e+01,4.709650560930442253e+01,3.813205274602326966e+01,2.754027863447739222e+01,-7.235712607080587722e-01,-1.850224205659324994e+01,1.806214273386684610e+01
1.717053708923168998e+01,1.390709788650631751e+01,8.999786685751518078e+00,2.119720280512203203e+01,3.297295379162183337e+01,4.011192170441906768e+01,4.066326529940950962e+01,-9.194970041154423512e+00,-2.914550212417595887e+01,1.995456697767534848e+01
1.060811250511836334e+01,1.810187303525913549e+01,8.266486655976716946e+00,1.702831757650314159e+01,4.845596393045326522e+01,2.461195163591290225e+01,5.482051460080457872e+01,-1.558052919097020705e+01,-3.416638406765221792e+00,1.840904532924706061e+01
2.243609938846568141e+01,1.873842708006827706e+01,7.435659271398021630e+00,4.675996560964120086e+00,4.807436885015469841e+01,3.275472524577711653e+01,4.870838176551617238e+01,-1.067064019559790466e+01,-2.151997648820379538e+01,2.060993879048041322e+01
1.579119094671993828e+01,9.887776786847108923e+00,1.048061637384211053e+01,1.411130154329552511e+01,3.786189987998343298e+01,3.624590829066428910e+01,4.636724807271059490e+01,-8.313354822561828783e+00,-1.638677725554618192e+01,2.302838292486589467e+01
2.444722448128520398e+01,1.863960040090279691e+01,1.108240231435582324e+01,9.595526914809012098e+00,3.948539282642617110e+01,4.446252602755583894e+01,4.539070311913206268e+01,-4.292516818812308621e+00,-1.434873588094151131e+01,2.640498182382356873e+01
1.692431757026817252e+01,1.478565161389840554e+01,8.881951695191228069e+00,1.981406562354378309e+01,2.267164406407103883e+01,3.840887424444883180e+01,4.825440568602382996e+01,-7.453204194617843115e+00,-2.233907306012780580e+01,2.637118477200570155e+01
