Chris, Ethan, Gregor, Hondson, Ilyas, Kevin, Lenny, Mark, Sangho, Sarah
-1.008178919946294982e+01,-2.211104749243126832e+00,1.047883776571313241e+01,-7.377901103416816042e+00,8.325358375747844875e+00,1.992983087303077383e+01,0.000000000000000000e+00,6.936209170902417620e-01,-1.741808154311342705e+01,-1.028979438676005920e+01
-2.990125789475016393e+00,-1.125124031440771777e+00,2.747878947601625299e+01,8.862462581482244417e-01,4.953230239513827016e+00,1.886617851134226953e+01,0.000000000000000000e+00,3.702256231080883087e+00,-2.245117110655297310e+01,7.673046870789740348e-02
2.069777494293875364e+00,5.256532809616935253e+00,2.389150490739790200e+01,1.040070523696379201e+00,7.875132462129326605e+00,1.303155830205040822e+01,0.000000000000000000e+00,4.364376384014578392e+00,-8.082954714279695807e+00,3.450777044175935782e+00
-1.030462898723532739e+01,-1.472022038056635562e+00,2.103666478096620196e+01,8.778696339432839224e+00,1.282353820444394543e+01,6.358947588253515804e+00,0.000000000000000000e+00,-3.015300087192536616e+00,2.797683280825251639e+00,4.543106336925331057e+00
-9.606451574626545309e+00,-1.231918825055936750e+01,2.783284215284613694e+01,-7.067733326437609653e-01,9.947543647240475906e+00,5.621808111482994974e+00,0.000000000000000000e+00,3.510747365396295727e+00,-4.758947418815088426e+00,-5.141399732088364871e+00
-3.781037936018995627e+00,-3.838987209990307736e+00,3.290924859666623092e+01,-3.428670485216959829e+00,1.523088701048786042e+01,7.893722728095368346e+00,0.000000000000000000e+00,-3.793553464980081280e+00,-1.601321954985535001e+01,-3.040127490406029143e+00
-2.132398843474673900e+00,5.456903129239759842e+00,3.446852564710290068e+01,8.985044660466199318e-01,7.542106469755450071e+00,-6.804489432180740316e+00,0.000000000000000000e+00,2.068247027543168581e+00,-2.575359228225779784e+00,4.115727993656835615e+00
2.764867041761568611e+00,-5.014381848111608697e-01,3.879177118127043400e+01,4.942710604071977265e+00,7.091366121495262576e+00,1.520585060389355370e+01,0.000000000000000000e+00,7.824359988868112126e+00,-2.759172086561807458e+00,-1.056573139489471069e+00
-8.062674467222624486e+00,-1.932468651914534874e+00,2.866964714330029551e+01,7.530742902004819328e+00,7.268853548455557423e+00,-4.184600454087541443e+00,0.000000000000000000e+00,2.698663081604495861e+00,-8.777900896201122904e+00,-5.394416326290979669e+00
-7.425135908012744146e+00,2.851779282749433153e-01,4.045086394861317558e+01,7.857336643472287108e+00,6.872881806964480589e+00,4.411344090016063646e+00,0.000000000000000000e+00,4.411225894698014294e+00,4.484282572645174270e+00,-3.107271887988626968e+00
-2.751268118540417085e+00,7.323046844799387500e+00,3.189161882128168202e+01,2.164714901803887148e+00,7.202149955811110615e+00,1.119392649446054300e+01,0.000000000000000000e+00,1.699643414678402564e+01,1.857651260786152614e+00,-9.804326663831094635e+00
-1.470385518225478094e+01,1.144885435357488390e+01,2.253666335384197694e+01,6.507955239853717266e+00,8.332642314077203238e+00,2.192206726832896990e+01,0.000000000000000000e+00,1.675674815925751915e+01,-1.356631717921957225e+01,-7.172192968238355171e+00
1.147498398292270849e+00,1.277830014734332664e+00,4.025933553797690223e+01,5.256915488499945610e+00,1.621045994894552678e+01,1.339680241760882140e+01,0.000000000000000000e+00,-9.313930111090523711e-01,-1.240211051005157294e+01,-2.727886340312867031e+00
4.561640532200755160e+00,6.351574712945282641e+00,3.376902634518798862e+01,7.177425389679106260e+00,4.330679290645789159e+00,5.217869845644269589e+00,0.000000000000000000e+00,2.990735922326587026e+00,-9.476694124713491263e+00,-6.596424140869580732e+00
-1.116102196863012486e+00,3.846750859064611561e+00,2.634228028757105022e+01,6.561862780403114215e+00,1.918658435002887330e+01,-2.088089141215343503e+01,0.000000000000000000e+00,5.281963076931985412e+00,-1.040951237626118520e+01,-1.723377066781292299e+01
