Chris, Ethan, Gregor, Hondson, Ilyas, Kevin, Lenny, Mark, Sangho, Sarah
-8.619216695296486819e+00,-3.680097224524399913e+00,-2.757275626371898269e+01,-1.177712564658145666e+00,-1.908375137439329183e+00,1.147807206135893932e+00,0.000000000000000000e+00,-3.074154945599576028e+00,-5.865307333295233683e+00,-7.612128627829013894e+00
-6.278178036621133273e+00,-6.144370425220941456e+00,-1.181338657353071042e+01,7.216615482666664860e+00,-9.393397522212858064e+00,1.582177508093263185e+01,0.000000000000000000e+00,-1.187514226951145524e+01,4.754654494503508744e+00,-1.310205699668518298e+00
-1.285454444316289369e+01,-2.327941702056218531e+01,-5.718770421390878766e+00,1.056109184838671888e+00,-2.413063085351703219e+00,-9.664590431269136417e+00,0.000000000000000000e+00,-5.441539226075433611e+00,1.357115881853263417e+01,-3.771080913599977880e-01
-8.319011496542490391e+00,-4.780878515392747552e+00,-1.092486373847748826e+00,7.960001239603093026e+00,-7.174540184899790063e+00,-1.518798893443007225e+00,0.000000000000000000e+00,-3.020865958354062464e+00,5.942502283885910952e-01,-1.482069909326485302e+01
-1.151695210718877682e+01,-2.117447424309251502e+01,-1.719760836612299215e+01,6.999091972203295153e-01,-1.581900089338415505e+01,2.909283416785795939e+00,0.000000000000000000e+00,-7.741475652121081019e+00,1.482815843285681368e+01,-1.164127890852404157e+01
-1.196095409159999079e+01,-9.153800369468315878e+00,2.448638356332249799e+00,9.421783205139430684e-02,-3.384251992498919837e+00,-1.191469797671868142e-01,0.000000000000000000e+00,-6.696618060992182819e+00,5.830835220616885195e+00,-1.941391494411231022e+01
-1.878304768384095880e+01,-1.414660978598205610e+01,4.718385860397951714e-01,-1.741760839455530840e+00,-1.316305170093006893e+01,-8.290049722728248582e+00,0.000000000000000000e+00,-6.502909970643834470e+00,2.321519239451756089e+00,-3.872983839895265401e+00
-8.152653572795200532e+00,-1.275890697731221302e+01,1.555496802314097238e+01,-1.561147627372627023e+00,-7.148223935606326407e+00,-1.996740775939153945e-01,0.000000000000000000e+00,4.958907668165233318e+00,1.554553774690772272e+01,-9.805915040462192422e+00
-8.331146888729357158e+00,1.137102744548224020e+00,-4.940549058460078413e+00,2.079381409085245025e+01,-9.673948837277269064e+00,2.220637631544699175e+00,0.000000000000000000e+00,-1.602749846918854360e+01,1.030501143040746648e+01,-1.156885486693644083e+01
-1.694290055248728066e+01,-1.051016181052430554e+01,3.005204191168682204e+00,1.693856797801804870e-01,-8.831781438550320829e+00,-4.785752016038411938e+00,0.000000000000000000e+00,2.343835844088960396e+00,2.273766397294047437e+01,-5.889177400417930031e+00
