Chris, Ethan, Gregor, Hondson, Ilyas, Kevin, Lenny, Mark, Sangho, Sarah
-1.197218953256452245e+01,-1.213884781866095430e+01,-6.913156880382339331e+00,-1.146362669465624684e+01,-1.093498160091562177e+01,-4.185438833834120409e+00,-3.604365338911715355e+01,-1.154330989262366636e+01,-1.141554843098774441e+01,-1.206774534623024309e+01
-1.203996674211488482e+01,-1.222063147834195185e+01,-3.619866089885144245e+00,-1.139800418410317029e+01,-1.042826222703308225e+01,-2.717507383171263502e+00,-3.604365338911715355e+01,-1.159292551644153946e+01,-1.125735685812136744e+01,-1.185361716196887016e+01
-1.183669768454075921e+01,-1.214882683404122332e+01,-3.699494442895558954e+00,-1.151163990169624896e+01,-1.028487886656348493e+01,-2.937266395435032873e+00,-3.604365338911715355e+01,-1.176848318540157479e+01,-1.126144454169778797e+01,-1.182441924474410122e+01
-1.193464955611533185e+01,-1.187034674520700506e+01,-3.307487953587114671e+00,-1.162363760918586308e+01,-1.027679961566351885e+01,-1.950766657637845736e+00,-3.604365338911715355e+01,-1.185745631194670224e+01,-1.135689250929115524e+01,-1.161242805121941224e+01
-1.191428718492817573e+01,-1.195206056180965959e+01,-2.479050703176672865e+00,-1.170265762213375282e+01,-1.017754690510010107e+01,-1.470340095249746293e+00,-3.604365338911715355e+01,-1.166780289387119751e+01,-1.126020179589845860e+01,-1.184578653038056295e+01
-1.183279219381824987e+01,-1.215866367325943997e+01,-2.406197155661854659e+00,-1.158737704603820795e+01,-1.019931651079171253e+01,-1.470697083639660896e+00,-3.604365338911715355e+01,-1.185432478309202153e+01,-1.096715125177271943e+01,-9.877409372642627972e+00
-1.182250748960162845e+01,-1.208372018316269880e+01,-3.558520089959529287e+00,-1.177566044664524547e+01,-1.014135313022288543e+01,-8.575198256957223819e-01,-3.604365338911715355e+01,-1.182650296078559293e+01,-1.129181214687974943e+01,-9.190052745827678393e+00
-1.172380701290633453e+01,-1.192994963384917462e+01,-3.994788407269584063e+00,-1.169055206911243516e+01,-1.011374838944801269e+01,-7.404356890292669302e-01,-3.604365338911715355e+01,-1.167707402877380751e+01,-1.114942305455658911e+01,-1.000171296756542105e+01
-1.156255315218852253e+01,-1.173777665939081771e+01,-4.518808690555450980e+00,-1.161380477663404243e+01,-9.984285607138561502e+00,-7.912370146987603992e-01,-3.604365338911715355e+01,-1.153274180486624978e+01,-1.091699260673160055e+01,-1.080370108159793041e+01
-1.163426121280615533e+01,-1.192062819562310416e+01,-4.112369215387076338e+00,-1.168732258559548853e+01,-1.011462293732425266e+01,-9.448307890172481516e-01,-3.604365338911715355e+01,-1.150397490366576214e+01,-1.114562322085133239e+01,-9.100148776251613114e+00
-1.171995137336652348e+01,-1.162225229154315009e+01,-4.073481797535285054e+00,-1.169508055342327779e+01,-9.868704500318496997e+00,-1.778770291624940381e+00,-3.604365338911715355e+01,-1.159902371192512582e+01,-1.137808024388685979e+01,-1.096242490112408774e+01
-1.172496171694142397e+01,-1.208810343859260605e+01,-3.815065639065916336e+00,-1.160429721962430705e+01,-9.749860741057991831e+00,-2.074676599544983624e+00,-3.604365338911715355e+01,-1.140407581858672792e+01,-1.115632970148618952e+01,-1.118169182559825003e+01
-1.189746895875531862e+01,-1.198149670610851558e+01,-3.700078168349978824e+00,-1.160823567539905987e+01,-9.624621121578590177e+00,-3.114525661422827607e+00,-3.604365338911715355e+01,-1.171955562970521747e+01,-1.127745379567872597e+01,-9.692344722554729231e+00
-1.171585335481583456e+01,-1.200679280572478902e+01,-4.633948214135298116e+00,-1.142930462818752169e+01,-9.483466419021928218e+00,-3.690888609412297239e+00,-3.604365338911715355e+01,-1.154473470629349663e+01,-1.128580650417261033e+01,-1.095475944207229801e+01
-1.154928215167472239e+01,-1.172127625025685127e+01,-4.735518301381539175e+00,-1.127385156122767995e+01,-9.567607773990379982e+00,-3.517968484643478000e+00,-3.604365338911715355e+01,-1.061351156832789933e+01,-1.125828884315696321e+01,-1.126027362934038401e+01
-1.159251906793196696e+01,-1.150131627554811153e+01,-4.850976409014525537e+00,-1.112420528335485415e+01,-9.449182381590574664e+00,-3.804792179179081302e+00,-3.604365338911715355e+01,-9.075742393522487461e+00,-1.123160472296622991e+01,-1.102897062100738346e+01
-1.151841409862695365e+01,-1.155598269286231528e+01,-4.334055159268090485e+00,-1.132365114692534469e+01,-9.617136692453218672e+00,-3.806889960985389454e+00,-3.604365338911715355e+01,-7.963358505912671248e+00,-1.112890831064645170e+01,-1.133039359851029459e+01
-1.163307979707160200e+01,-1.159938813928872037e+01,-4.000013721221897356e+00,-1.150855844272571815e+01,-9.742452605415268252e+00,-3.733882314471965280e+00,-3.604365338911715355e+01,-6.309662651711843040e+00,-1.106953873194429150e+01,-1.150775820555141316e+01
-1.189492067200841063e+01,-1.172231913975962492e+01,-4.588985117372773814e+00,-1.142968521853132913e+01,-9.646347904031889797e+00,-3.563754507550799033e+00,-3.604365338911715355e+01,-5.739620691798454466e+00,-1.122243536190616808e+01,-1.139487847956167954e+01
-1.187497343188546317e+01,-1.160678119148527188e+01,-4.080654895751004041e+00,-1.146824984903271094e+01,-9.173133710291811127e+00,-3.567894600407133687e+00,-3.604365338911715355e+01,-5.369686379801037468e+00,-1.117286319180156440e+01,-1.139078514119481333e+01
-1.188319568813915517e+01,-1.157978133984779667e+01,-4.026287322816608061e+00,-1.121979963413685333e+01,-9.157699933466952658e+00,-4.263656427739379140e+00,-3.604365338911715355e+01,-4.816321522446242120e+00,-1.138384393694282970e+01,-1.146583231706262218e+01
-1.179807468262578496e+01,-1.152458886407437433e+01,-2.381023857288576018e+00,-1.141487339583324712e+01,-9.359926393306405856e+00,-4.026776336556307179e+00,-3.604365338911715355e+01,-4.969612100243506525e+00,-1.134213648169745170e+01,-1.167359257074603285e+01
-1.166194864471967207e+01,-1.152693669793269926e+01,-1.766108169335019351e+00,-1.000617080107721613e+01,-9.002773021179734769e+00,-4.144416389187005834e+00,-3.604365338911715355e+01,-5.429195603340668974e+00,-1.128772903591195842e+01,-1.173563906300361026e+01
-1.170713298791886103e+01,-1.156359628976402831e+01,-2.405133349597958770e+00,-1.150127328036435514e+01,-8.906887786077364311e+00,-4.517833558262659643e+00,-3.604365338911715355e+01,-6.411931790857583024e+00,-1.122223347184143805e+01,-1.155095118441137636e+01
-1.170759306239097164e+01,-1.174929884822102899e+01,-3.233262294895466571e+00,-1.143662521538499455e+01,-8.469145082225013610e+00,-4.014367925965967032e+00,-3.604365338911715355e+01,-7.568832051920431958e+00,-1.134760046316635851e+01,-1.163971826534144505e+01
-1.171053318517216901e+01,-1.163139649014888377e+01,-5.600956980771438332e+00,-1.150419357861489544e+01,-9.118991921433115877e+00,-5.096409253940664463e+00,-3.604365338911715355e+01,-6.854347640341015513e+00,-1.122072118127157658e+01,-1.146276937667393270e+01
-1.157550565006319054e+01,-1.159531108863686022e+01,-6.363440685597105073e+00,-1.146215750572494585e+01,-8.889098278072978587e+00,-4.427608243559986612e+00,-3.604365338911715355e+01,-5.618779533157980843e+00,-1.106730368705580503e+01,-1.167095364592520923e+01
-1.005302301378856100e+01,-1.175213628690653067e+01,-6.361874417864031628e+00,-1.159302732047141937e+01,-8.974779877162593067e+00,-3.816448401433297111e+00,-3.604365338911715355e+01,-5.821344335283982652e+00,-1.125969896067845610e+01,-1.163494692497441640e+01
-1.152564709078977323e+01,-1.163026382330764186e+01,-6.337523905963344362e+00,-1.174690295651694605e+01,-8.863253506606069365e+00,-5.286848710880019730e+00,-3.604365338911715355e+01,-5.427207377364316798e+00,-1.158916895512171763e+01,-1.162837676036316381e+01
-1.169768748776269440e+01,-1.183999194129891031e+01,-6.415531536236064092e+00,-1.163749684992175837e+01,-8.709717345101186226e+00,-6.957104667340844983e+00,-3.604365338911715355e+01,-5.021284583887939412e+00,-1.162822496838422559e+01,-1.159293104515296413e+01
-1.163024119154332148e+01,-1.151465120663658936e+01,-6.531518591065058388e+00,-1.167365956283246931e+01,-8.675486721392191569e+00,-7.079289879030786992e+00,-3.604365338911715355e+01,-4.547580142835817796e+00,-1.138463338868032260e+01,-1.162676932114035999e+01
-1.162184671314663831e+01,-1.160880491473843001e+01,-6.405899597246717647e+00,-1.168639797685413662e+01,-8.823448318269763391e+00,-6.405369802563036785e+00,-3.604365338911715355e+01,-4.349714821629629746e+00,-1.139554935487261922e+01,-1.190682540163439995e+01
-1.164727285145256985e+01,-1.162384877739688882e+01,-6.500508188678368882e+00,-1.168463170270311480e+01,-8.764209935615372871e+00,-5.741827534494150953e+00,-8.087241926981699081e+00,-4.208458657894688315e+00,-1.170019653729961639e+01,-1.158959218904602473e+01
-1.172554996214706513e+01,-1.169141781775634925e+01,-5.923950786256483525e+00,-1.179466681163404829e+01,-8.930383279677968744e+00,-4.917203032366675330e+00,-7.043665379133104310e+00,-4.266333662541557992e+00,-1.146286200900743246e+01,-1.159921419168219714e+01
-1.159234422064541725e+01,-1.168965352665911972e+01,-6.187382507411937738e+00,-1.173953567935216391e+01,-9.071988617372088726e+00,-2.766349506482776111e+00,-7.875723929640852994e+00,-4.047355361218804681e+00,-1.143336827471124728e+01,-1.149027098812293346e+01
-1.179220642042559142e+01,-1.171684971943268749e+01,-5.384938024574949189e+00,-1.164741712362823911e+01,-8.938786886290115419e+00,-2.458680406300308707e+00,-8.137767926183464340e+00,-4.230980688453664484e+00,-1.146945556939070698e+01,-8.528429877773215040e+00
-1.164210996057293990e+01,-1.163284889526041965e+01,-4.710606137864801646e+00,-1.135573851904188558e+01,-9.226631736253283478e+00,-2.320014711345845360e+00,-6.839919115343121803e+00,-4.455145146501547693e+00,-1.149652203608447643e+01,-8.588640573027626957e+00
-1.178802757184682726e+01,-1.150715331630773797e+01,-3.851078346896865678e+00,-1.160388375889469259e+01,-9.211052623385150184e+00,-2.137815530578296652e+00,-7.720478971190073203e+00,-4.336682498539507158e+00,-1.150154339061498909e+01,-1.136213312678952292e+01
-1.175246381512121729e+01,-1.142925914646366614e+01,-5.855542262947161625e+00,-1.146784406163955516e+01,-9.492040149595750265e+00,-2.490630506678212175e+00,-9.309332201709336729e+00,-4.093866032395264476e+00,-1.154533584712438099e+01,-8.828435364963329590e+00
-1.156960106659552956e+01,-1.148957218708593864e+01,-6.936395651497456072e+00,-1.165483747268036474e+01,-9.938883521879908756e+00,-2.298160947401362009e+00,-9.858560295349974467e+00,-4.174091199328444191e+00,-7.037997032561268185e+00,-1.129966183327355012e+01
-1.162859004815154229e+01,-1.166836650213930149e+01,-6.973946476127163230e+00,-1.156376717697914103e+01,-1.009559755158494454e+01,-2.269544791885805157e+00,-8.783695680697173103e+00,-4.384772788889574002e+00,-5.262199704698007352e+00,-1.142364541460771576e+01
-1.143481164672256689e+01,-1.171622349359648396e+01,-5.464050464464964563e+00,-1.172208807497630723e+01,-1.019687316635805452e+01,-2.723033588591508902e+00,-1.002413121252928896e+01,-4.292867581758978091e+00,-6.385241897234680941e+00,-1.161352106725836819e+01
-1.162528678707783314e+01,-1.167244732361901960e+01,-3.135140722170154604e+00,-1.176788524115285561e+01,-1.036981304095362511e+01,-2.247591050302176541e+00,-1.023497588821748749e+01,-4.237027234305179135e+00,-5.170657804660591772e+00,-1.009532831996381930e+01
-1.162093660979733833e+01,-1.174595796664329228e+01,-2.678214512586825524e+00,-1.155052917871998019e+01,-1.049883131208972209e+01,-2.003811725421361878e+00,-8.501278927626064075e+00,-4.556167586896110677e+00,-4.554439358607290878e+00,-7.175033808257004431e+00
-1.166089336940529719e+01,-1.184262895416403794e+01,-1.500831247831918791e+00,-1.158610999469063074e+01,-1.073519342882807415e+01,-2.325040743733053361e+00,-7.186822926891430541e+00,-4.734403207995714347e+00,-4.309815653457937046e+00,-9.872828367353966073e+00
-1.164733876018252978e+01,-1.192805387168617060e+01,-9.356827684332374995e-01,-1.159550996305740078e+01,-1.009012510802852169e+01,-1.932835995644403226e+00,-8.493881279949777152e+00,-4.490043197847921164e+00,-4.068102739182811511e+00,-1.096145335693468681e+01
-1.153591766765057081e+01,-1.172947484156167164e+01,-1.280719610443940448e+00,-1.168089901109283169e+01,-1.108196143685582769e+01,-2.228143128043789112e+00,-9.608240139221683407e+00,-4.497285564948099612e+00,-4.519475530134859476e+00,-1.118704697928379410e+01
-1.166904776533309196e+01,-1.167563261200273317e+01,-1.031740994256868271e+00,-1.104392079113432779e+01,-1.121506170649317724e+01,-2.861990424330046690e+00,-8.897552063077627693e+00,-4.900031649693882940e+00,-4.624782781707142298e+00,-1.133981095230605085e+01
-1.147075246958894645e+01,-1.179207203822941707e+01,-8.204095133287347963e-01,-1.093497333136821936e+01,-1.135781634747696422e+01,-5.249228424501205303e+00,-8.390075338448552245e+00,-5.127821368334045005e+00,-3.694147097914884714e+00,-1.142525553118209380e+01
-1.139694603565864206e+01,-1.178856941068275077e+01,-1.397495616903011939e+00,-1.152836361163240397e+01,-1.122331497370577402e+01,-3.817135377674887309e+00,-8.674149722036910148e+00,-5.071305645428759945e+00,-1.883013862901462332e+00,-1.173814720506616283e+01
-1.161220925591419828e+01,-1.140460220751827336e+01,-1.883427321754263639e+00,-1.183522620524338897e+01,-1.136086379353403686e+01,-2.512404516096457208e+00,-9.541025777295349286e+00,-5.249199662927863663e+00,-7.043379658977648727e-01,-9.255735719257165428e+00
-1.174230960908388965e+01,-1.159191459730945795e+01,-3.263684866871805035e+00,-1.182120007177950605e+01,-1.143373564380020824e+01,-1.900057090641623647e+00,-9.181407175195207770e+00,-5.629908148221528741e+00,-7.866796901393612318e-01,-9.332134123191623942e+00
-1.168034999714526911e+01,-1.176649301517001867e+01,-3.823447342615310163e+00,-1.171946648836756211e+01,-1.153998878469989187e+01,-2.388432335409711449e+00,-9.300829524590689346e+00,-5.789694951673661549e+00,-9.083821088250564335e-01,-1.125747529740055697e+01
-1.162545139998280597e+01,-1.020576892553306436e+01,-4.653555652621951033e+00,-1.167044601272004734e+01,-1.147436340470507865e+01,-2.099493453705211010e+00,-8.648424937520458045e+00,-5.864077063694954184e+00,-9.912821890702235850e-01,-1.165231841684806291e+01
-1.153030521014149912e+01,-8.207183159249812121e+00,-5.232246684709735973e+00,-1.172800608743729889e+01,-1.144417826287999240e+01,-2.239284047007500611e+00,-9.108103982497819828e+00,-6.250337659096379284e+00,-1.081851650687705391e+00,-1.162296430149291560e+01
-1.161255436714566258e+01,-7.798904678495534704e+00,-4.847387480730185771e+00,-1.164556898374072347e+01,-1.150475969830034018e+01,-2.100032967826073627e+00,-9.130762659222572353e+00,-7.076536259365664883e+00,-1.152207851849833320e+00,-1.169460247748476434e+01
-1.152225818191210038e+01,-5.679501374318335571e+00,-4.282824148543755705e+00,-1.140762507799672854e+01,-1.155871946901838498e+01,-2.539728764723127696e+00,-8.896805253285322124e+00,-7.375631597041483190e+00,-1.108394379788217643e+00,-1.171522274124491325e+01
-1.160147747860476386e+01,-9.957427439850793149e+00,-3.870268161745933355e+00,-1.165694391767193139e+01,-1.144644512030491690e+01,-3.250460690000586794e+00,-8.178310662509348461e+00,-7.621296005322245826e+00,-1.523120863160762006e+00,-1.059518961467569298e+01
-1.169344509555056177e+01,-1.101721532738933362e+01,-3.876083652879829256e+00,-1.137815855347266947e+01,-1.146539124934675336e+01,-3.456478891802163833e+00,-8.621627459569308982e+00,-8.162055775969294658e+00,-3.495340264325426993e+00,-1.114582274080979474e+01
-1.167149513424380913e+01,-1.091983862221265689e+01,-4.066617582164673728e+00,-1.152213508570228662e+01,-1.163620492980242638e+01,-4.639228846842492260e+00,-9.224183319712093265e+00,-8.576299435082630040e+00,-4.407157418885869760e+00,-1.118902022553462494e+01
-1.170269360645223600e+01,-1.047161341621789710e+01,-3.964892335308551008e+00,-1.162308798296686696e+01,-1.153479439469205126e+01,-5.273061876567783912e+00,-1.004862343619909915e+01,-8.827625569060405297e+00,-3.932703047781169747e+00,-1.144978518335514650e+01
-1.166363543725289098e+01,-1.017573988197946377e+01,-4.018060746794557936e+00,-1.134744394885881569e+01,-1.156233677424655149e+01,-5.450180054176445132e+00,-6.047252136686219970e+00,-9.075346379804432928e+00,-3.766781073292493787e+00,-1.169614520702982929e+01
-1.166786567005663677e+01,-9.508381715773607468e+00,-4.371167232585852602e+00,-1.166922409685967388e+01,-1.166087029098195771e+01,-5.173434757685126506e+00,-9.224313411568264343e+00,-9.496333016861216336e+00,-3.531312002862785793e+00,-1.174092892794644349e+01
-1.180313056157035767e+01,-9.548674638453276131e+00,-5.171149357528992851e+00,-1.157751494617610355e+01,-1.170217551772655007e+01,-5.225494248937382125e+00,-8.382296723280758144e+00,-1.002630405692852200e+01,-3.551242596190435918e+00,-1.168875620186490849e+01
-1.144570396257008760e+01,-9.192894354872997553e+00,-6.353034097909012523e+00,-1.167705512527903444e+01,-1.151536691590439787e+01,-5.013941695770327556e+00,-8.814955722793683890e+00,-1.071025527191910953e+01,-3.687076935801441913e+00,-1.176403586279938551e+01
-1.133848617637537259e+01,-6.778110868055748917e+00,-6.876388917852952254e+00,-1.170795592529262130e+01,-1.139296519236682848e+01,-4.845966171506937314e+00,-9.332847251419808643e+00,-1.034834204321981943e+01,-4.469080605135457240e+00,-1.176129197549520988e+01
-1.118253746021946071e+01,-6.189769905381461435e+00,-6.996635714830627961e+00,-1.172266069640026132e+01,-1.115561520838747356e+01,-3.772360433937757662e+00,-7.381468276634532089e+00,-1.011229397294722077e+01,-3.909070826670926646e+00,-1.175470720470794284e+01
-1.101873986319777643e+01,-6.088677639069093317e+00,-6.713928449934739362e+00,-1.170413898615400861e+01,-1.085093894703264539e+01,-3.528254438096736667e+00,-7.492927797408968971e+00,-1.049089395586929463e+01,-2.658637940492786456e+00,-1.184203725040996247e+01
-1.103845675583506392e+01,-6.138810582958246442e+00,-6.490064497815803080e+00,-1.165498726518677053e+01,-9.838145633129569134e+00,-3.252036028455767447e+00,-8.854158933006686993e+00,-1.047729490203416169e+01,-2.129172101847414122e+00,-1.188417261795437696e+01
-1.106104606357892450e+01,-6.104887478229246156e+00,-7.160536719051068921e+00,-1.174912127218783731e+01,-8.409142308436186042e+00,-2.817508128799862899e+00,-9.974466849039451688e+00,-1.046991465672972232e+01,-1.807295852623841403e+00,-1.164719282960044389e+01
-1.108714677336949350e+01,-6.415492452465724860e+00,-7.175933073326643097e+00,-1.184957220250489840e+01,-7.650069051738396908e+00,-2.618168238590321550e+00,-6.615191959579712844e+00,-1.074389396491160298e+01,-1.549161549701977503e+00,-1.181972895341964858e+01
-1.109242698434667318e+01,-6.544102467755392283e+00,-7.303050097404040208e+00,-1.171290556846331121e+01,-7.321312133480449624e+00,-2.864323782951109898e+00,-5.970575278653438012e-02,-1.071088109484641571e+01,-1.482933298039830428e+00,-1.167822161992788921e+01
-1.102140953031519111e+01,-6.527556550444222339e+00,-6.923598335688531336e+00,-1.168534556764273447e+01,-6.585942499829172014e+00,-2.805374224972152497e+00,-3.011697829501142731e+00,-1.094785178283639482e+01,-1.383682754690415351e+00,-1.171476397304331307e+01
-1.098146276727054982e+01,-6.326356648452610365e+00,-6.749796635874889539e+00,-1.158270671210013170e+01,-5.911179202027928348e+00,-2.970966869594064974e+00,-5.869949351885749067e+00,-1.121556327729824787e+01,-1.725854627729579427e+00,-1.168041705947448250e+01
-1.082642187415000379e+01,-5.961822627653195816e+00,-6.690430938456035648e+00,-1.164428949607279407e+01,-5.862169252126618879e+00,-3.169629813733584989e+00,-6.235756708615346255e+00,-1.114938147614496522e+01,-2.106723390880168356e+00,-1.167579888991482839e+01
-1.086911131707474176e+01,-5.742412192097590129e+00,-6.508458322658517758e+00,-1.159662590004558069e+01,-4.830564644085642456e+00,-3.384673120556778603e+00,-8.126541756991089827e+00,-9.925647079414259721e+00,-4.328855210719435576e+00,-1.173353081825079514e+01
-1.048598794110985821e+01,-5.412590678706077796e+00,-6.397024201867736792e+00,-1.163725096447229568e+01,-4.536165559589406371e+00,-3.362135081933288028e+00,-7.845471886235963588e+00,-8.926685992950634585e+00,-6.081585833830562393e+00,-1.177629428934348788e+01
-1.033500954794966020e+01,-5.216085885417723667e+00,-6.155453250571587098e+00,-1.172420277363982066e+01,-3.868977241493834818e+00,-3.907190174685232442e+00,-7.952884812445319973e+00,-9.354584741545959758e+00,-6.107760444341564288e+00,-1.160156822334460180e+01
-1.043025382389868838e+01,-5.187652219710309431e+00,-6.381898091194295297e+00,-1.180157377981178790e+01,-2.390857703310862004e+00,-4.128282637014619283e+00,-8.204289889338664210e+00,-8.961143713858190196e+00,-5.944252732788413596e+00,-1.181679375664501386e+01
-1.036284625013037619e+01,-5.149317720708921797e+00,-7.127198964170412765e+00,-1.185291005703814626e+01,-2.019726484075285544e+00,-4.209806274179430652e+00,-8.721687748586084865e+00,-8.710892342789897214e+00,-5.506373475693843389e+00,-1.175291021446108530e+01
-1.030478894144995827e+01,-5.138162495181862965e+00,-7.433714858269911296e+00,-1.172186926858424094e+01,-1.188624436693337394e+00,-4.312945697332573047e+00,-8.307138572865500947e+00,-8.652104789468459956e+00,-4.480363206256093633e+00,-1.170977217997959308e+01
-1.028769382362054152e+01,-5.284258980860579769e+00,-7.065507649565895498e+00,-1.164351361938579821e+01,-7.858664685442902087e-01,-4.248903745603131554e+00,-9.536347927039255268e+00,-8.168763755002427018e+00,-3.432502074812378901e+00,-1.176467020048576195e+01
-1.026174224805622792e+01,-5.396233700488970442e+00,-7.581973048481034816e+00,-1.171244078979590064e+01,-1.049963537369829281e+00,-4.247345743726310907e+00,-9.416169219846661775e+00,-7.320889840028743656e+00,-2.353704296898099457e+00,-1.170509894872563450e+01
-1.043464151502159432e+01,-5.607822688514302101e+00,-7.133025697801801179e+00,-1.180663628639033114e+01,-1.258476677409771538e+00,-4.560136428721906832e+00,-9.308577507679233420e+00,-6.703229566062105071e+00,-2.052775871593750079e+00,-1.175362111757411832e+01
-1.028621161695612152e+01,-5.986293826784490513e+00,-6.732854435586117958e+00,-1.154583380022410033e+01,-1.871605000316876932e+00,-4.795746538801739511e+00,-8.947081654376273008e+00,-6.676178861013386090e+00,-2.208012461564956119e+00,-1.172697896874523771e+01
-1.006697504184136882e+01,-6.350002202011828523e+00,-6.251584068536979011e+00,-1.182114179667563469e+01,-2.552235938953427041e+00,-5.067448638891426604e+00,-8.485443475201217112e+00,-6.458795392849664196e+00,-1.948198232078087289e+00,-1.173401296649545067e+01
-9.814738299824817602e+00,-6.601743476286467072e+00,-6.255395403578229541e+00,-1.165504245788397064e+01,-1.269145480781521451e+00,-5.631988933667261499e+00,-8.180614388128411463e+00,-5.508914868005842180e+00,-2.385934086061128223e+00,-1.167313961095400110e+01
-6.792352533574660178e+00,-6.762932307011642052e+00,-6.382551503432198459e+00,-1.176995397363009310e+01,3.466850552303554767e-01,-6.146867413447965056e+00,-7.043823306659660055e+00,-4.820273097128164430e+00,-1.860584129485272964e+00,-1.170540483069247273e+01
-4.221446372843518979e+00,-7.115549377544732934e+00,-6.099772561308103747e+00,-1.172004221804867896e+01,1.449065899064491125e+00,-6.072917504662862065e+00,-7.033117379576234285e+00,-4.686436580936656604e+00,-2.097158674427543890e+00,-1.168161238812782976e+01
