Chris, Ethan, Gregor, Hondson, Ilyas, Kevin, Lenny, Mark, Sangho, Sarah
-1.128502178871640993e+01,-5.420155968985644002e+00,-2.528364934802250374e+01,-1.999022953153126991e+01,-2.636989547583939597e+01,-1.927298861059905732e+01,-3.207631722481915547e-14,-1.168287528284492360e+01,-1.498722539891101313e+01,-1.047758689503063323e+01
-6.421918071017237217e+00,-6.593494700919768192e+00,-2.924799378640415881e+01,-1.500843640838406934e+01,-2.738570035368619315e+01,-1.547837224479048679e+01,-3.207631722481915547e-14,-1.081197567195940579e+01,-1.304856643817657336e+01,-1.289828040565269518e+01
-9.705364385917022219e+00,-3.719000264018497592e+00,-3.924893575700412640e+01,-1.309897211274031115e+01,-2.699058697522944783e+01,-1.263765173357496430e+01,-3.207631722481915547e-14,-9.973409693137261556e+00,-1.250241381530229390e+01,-1.258746182363570654e+01
-1.695167551111258675e+01,-3.562910616857587254e+00,-2.965517849589715382e+01,-1.425470614771976052e+01,-2.995565146852518268e+01,-2.162637802204833903e+01,-3.207631722481915547e-14,-1.746838257278034590e+01,-1.383368847276636515e+01,-1.599550528835263918e+01
-1.453900163674117607e+01,-5.222228146846453534e+00,-2.748379502381908424e+01,-1.367514664380017742e+01,-2.180974017938822485e+01,-1.769503879450136452e+01,-3.207631722481915547e-14,-1.245472889278344830e+01,-1.353278327599030462e+01,-2.320063894366503732e+01
-1.472415196610713117e+01,-7.652696024899145577e+00,-2.820215590136942296e+01,-1.239706656800767526e+01,-2.660687793043077676e+01,-2.048959841882186339e+01,-3.207631722481915547e-14,-1.246607019196942012e+01,-1.112326785751960045e+01,-2.196310966217899363e+01
-1.084191201411330141e+01,-7.153710331472871609e+00,-2.034000723701968383e+01,-9.548633136357318918e+00,-3.235505344741164890e+01,-2.384443606280597905e+01,-3.207631722481915547e-14,-5.770695592463374268e+00,-1.866026525896426236e+01,-2.483197087893835686e+01
-1.073473328129322546e+01,-7.648418848197484188e+00,-6.037607292788112368e+00,-5.554553433526809414e+00,-3.123162272260681860e+01,-2.914934586828697505e+01,-3.207631722481915547e-14,-4.608180898222550503e+00,-1.866536498517952225e+01,-2.939558748608207495e+01
-6.892840120755039379e+00,-4.194343011104900043e+00,-1.370141909028875205e+01,-8.096803036138329190e+00,-2.794781996744189456e+01,-2.146259004097813872e+01,-3.207631722481915547e-14,-8.284427780110940276e+00,-1.116279244868213993e+01,-3.260227993827274418e+01
-8.064543322574895257e+00,-8.077628755701530494e+00,-2.215296192634387751e+01,-6.843898938894700912e+00,-2.723383312247741372e+01,-2.093588542797359864e+01,-3.207631722481915547e-14,-1.595045436216920010e+01,-1.232696533094325986e+01,-1.779212981800444027e+01
-9.103686868027139667e+00,-1.161157345167723065e+01,-2.817626536480718968e+01,-5.927967920692498893e+00,-2.590716354410281141e+01,-2.499347644074921249e+01,-3.207631722481915547e-14,-1.518415268968617049e+01,-1.246779224012001563e+01,-1.760982603078501896e+01
-8.780267269541770503e+00,-1.030846016677153187e+01,-2.463145446172409692e+01,-8.026422635602413536e+00,-2.473308122627881289e+01,-1.720426808704765875e+01,-3.207631722481915547e-14,-1.347172332287528995e+01,-1.641702526295373232e+01,-2.845999413792716837e+01
-1.266854381231063087e+01,-1.167579626973629914e+01,-2.275145899159085516e+01,-6.875372519663203619e+00,-3.064080480625388603e+01,-2.810460465267822272e+01,-3.207631722481915547e-14,-1.507415617298147659e+01,-1.770906303765585577e+01,-2.260200549820419269e+01
-8.834249371744895996e+00,-1.519615792393082820e+01,-2.069679374060566346e+01,-5.369019561929522233e+00,-3.097807503225648773e+01,-2.472621148399366575e+01,-3.207631722481915547e-14,-1.433951956188366594e+01,-1.518698303176765485e+01,-2.059124774155253235e+01
-4.903160629704077067e+00,-7.588728632832433263e+00,-1.891462954684118714e+01,-5.147088645257352546e+00,-3.308523288966676290e+01,-2.955479482660322432e+01,-3.207631722481915547e-14,-1.367517684151981960e+01,-1.228408322352649762e+01,-2.226014362756962228e+01
-1.173980643291688075e+01,-7.946960681887862421e+00,-7.826024575335750910e+00,-9.439044907686005459e+00,-2.938424319365834592e+01,-2.587631835851678730e+01,-3.207631722481915547e-14,-1.762327834322779907e+01,-1.258474942270706443e+01,-1.656029124927567864e+01
-6.440468425779884321e+00,-2.590181881836834066e+00,-1.397138681903716417e+01,-1.018596243315493943e+01,-2.915453919394514415e+01,-2.795567471681533434e+01,-3.207631722481915547e-14,-1.595842791435165076e+01,-1.801198169539397753e+01,-1.348237794082513474e+01
-1.159030664414349587e+01,-4.803707253076535011e+00,-1.314376230867503814e+01,-8.368618081771066031e+00,-3.171467714554818329e+01,-2.212811422340192280e+01,-3.207631722481915547e-14,-1.395301654082680543e+01,-1.786054486874923697e+01,-1.212636566979020003e+01
-1.107718909806216523e+01,-6.841052561946399990e+00,-2.377895299117482253e+01,-9.900397326898763950e+00,-2.954318370181144360e+01,-3.299812272614372688e+01,-3.207631722481915547e-14,-9.717195417710208005e+00,-1.693952192592279715e+01,-1.281095057102986878e+01
-1.019059518505847528e+01,-4.323815128370395833e+00,-1.536744139397297815e+01,-1.080026520032443216e+01,-2.907477587254368601e+01,-2.925009336378361269e+01,-3.207631722481915547e-14,-9.198567249163428272e+00,-1.432618745515197389e+01,-1.409374938282439338e+01
-9.543040681554112226e+00,-5.907332844919362280e+00,-3.802603153589959106e+01,-1.111054012994116746e+01,-2.593574229970788991e+01,-2.377545543157139463e+01,-3.207631722481915547e-14,-1.643012839395754909e+01,-1.780918024035080549e+01,-1.513590877156394221e+01
-1.118407492709330597e+01,-6.341761809974031827e+00,-3.197743442093000255e+01,-1.500497064193907271e+01,-3.427466538517440142e+01,-1.507649329582818076e+01,-3.207631722481915547e-14,-1.384972188527798842e+01,-1.323815591117306667e+01,-1.321251483961006024e+01
-9.463159562915915757e+00,-8.706520079669321177e+00,-3.801706292183173019e+01,-9.093603728717340573e+00,-2.915981350065898425e+01,-2.267297829691994338e+01,-3.207631722481915547e-14,-1.920300782692545738e+01,-1.791025246124911874e+01,-1.236523579686316054e+01
-6.110655711857643446e+00,-9.247063470907805893e+00,-2.875111245143893868e+01,-9.080005673506597930e+00,-2.696671023072621765e+01,-1.808542222905763808e+01,-3.207631722481915547e-14,-2.470975130917786444e+01,-1.279462732959661686e+01,-1.770351507446351036e+01
-1.698683993868102249e+01,-1.198815010283267490e+01,-2.147174060780582394e+01,-5.022761067180649519e+00,-3.240725368672388385e+01,-1.401898652143439783e+01,-3.207631722481915547e-14,-6.218389183114452656e+00,-1.288095777973439660e+01,-1.330005162935484719e+01
-9.876608446736268476e+00,-4.641321423573210758e+00,-2.306457629849127500e+01,-1.475345234541183892e+01,-3.241926011206802372e+01,-7.225556534022056887e+00,-3.207631722481915547e-14,-1.304722460043734777e+01,-1.686291692032569500e+01,-1.823719561019615298e+01
-1.873002297613864542e+01,-7.013771903279777398e+00,-1.954066382839567595e+01,-1.263644804521231180e+01,-3.266273810560849711e+01,3.385513699097122853e+00,-3.207631722481915547e-14,-8.220124557681318223e+00,-1.642934159077670841e+01,-1.168025897017461823e+01
-9.175001901074985255e+00,-3.029301835936995424e+00,-1.968802385080138251e+01,-1.163737179194825622e+01,-2.694840403863573641e+01,3.335023481769366249e+00,-3.207631722481915547e-14,-1.824008423285560099e+01,-7.012552569504805433e+00,-1.635275534950419285e+01
-1.230999561562146560e+01,-6.183922701843357572e+00,-1.784508902415367970e+01,-7.017824922522057918e+00,-2.797494271896137263e+01,1.197070182215732720e-01,-3.207631722481915547e-14,-3.902365710078816274e+00,-1.158428285444517414e+01,-9.511964805421200708e+00
-9.374057649417988358e+00,-8.232046905798526382e+00,-1.477397874793839883e+01,-9.619685579972237832e+00,-3.324160708538077813e+01,-9.225532741843318896e-02,-3.207631722481915547e-14,-5.166892049496771833e+00,-1.655561259872264301e+01,-1.196555468202960704e+01
-9.912367010333571926e+00,-7.837008387795513897e+00,-1.040221510188385601e+01,-1.166173735030360348e+01,-3.291115384435101276e+01,1.217100706358261064e+00,-3.207631722481915547e-14,1.102359868273494303e+00,-1.452935284434248508e+01,-9.712733755983107287e+00
-1.178279178281095874e+01,-7.969807752326683925e+00,-1.635590242883895229e+01,-1.548676979342036653e+01,-3.193506077961899337e+01,-2.865623330645848288e+00,7.130070279594847626e+00,-8.765998443231522330e+00,-1.057449159932189175e+01,-1.262926738622705258e+01
-1.153480220362099828e+01,-9.001614552645104794e+00,-1.771543819471095560e+01,-6.334882888345212848e+00,-3.248553352589899390e+01,-1.412976903956260166e+01,4.836833580244742414e+00,1.072024271537580509e+00,-1.069685386014944406e+01,-8.410610498606313712e+00
-5.069243752158194560e+00,-1.013802379650125829e+01,-1.700920760982705104e+01,-6.742151851577464328e+00,-3.236244559964498535e+01,-2.655841179001131991e+01,2.256283256007096227e+01,-2.217630048207605675e+00,-1.037047508150604891e+01,-1.347394861249261844e+01
-1.251978940838955978e+01,-8.790732868993410776e+00,-2.285838965610519580e+01,-5.933627622948148606e+00,-3.277636535321651223e+01,-3.489277500028926227e+01,2.111397352999493648e+01,-3.405780274199345037e+00,-5.591540427827276005e+00,1.429394323187235916e+00
-1.080527955899134263e+01,-1.691226795140944006e+01,-2.954652094272286078e+01,-7.455107233294059554e+00,-3.060591307824023133e+01,-2.499987609129891197e+01,1.485898733615930567e+01,-4.794301570830691084e+00,-1.083253302459899459e+01,-3.169105785312398726e+00
-1.353263397171349069e+01,-1.056173116406765189e+01,-3.106563439585609387e+01,-8.468686517005966863e+00,-3.038598075718831026e+01,-3.046999265196549089e+01,2.612503177718159009e+01,-6.314197957447104104e-01,-1.001681660932128182e+01,-1.035999227047007665e+01
-8.292436065190461392e+00,-8.463045863242589562e+00,-1.381129323418511801e-01,-1.296107379911194712e+01,-2.767423903770482241e+01,-2.627542195159937677e+01,2.260499297117986117e+01,-2.985112473166634750e+00,-1.018480312888274142e+01,-1.897356491624564878e+00
-8.621984074035642820e+00,-3.583058114688489226e+00,-4.984921306502323013e+00,-7.657981568418474438e+00,-1.940826618664300440e+01,-2.967125323422447281e+01,1.275480539458810547e+01,1.853231188495440440e+00,-1.756198537562249129e+01,-7.622919587165601918e+00
-9.930290018062217783e+00,-6.930364922855828169e+00,-1.014037393411140719e+01,-3.468046617258496500e+00,-2.166785362059536268e+01,-3.520263596288851460e+01,3.843441212661955486e+00,-3.987254126067661275e+00,-1.905746982144843926e+01,-1.050932486147819489e+01
-1.445345398691176797e+01,-9.858663784724456036e+00,-2.086743246246809136e+01,-6.467845200758614688e+00,-2.455428562603585618e+01,-2.569628931410136019e+01,8.703093840998381125e+00,4.957776454146475942e+00,-1.649666169654121051e+00,-1.209341946604545548e+01
-1.162589783863279358e+01,-7.772662271295838643e+00,-3.526377089938312537e+01,-5.927040654854565993e+00,-2.453312042225540779e+01,-2.804502379578575955e+01,9.301278362271776956e+00,1.999461021613891942e+00,-6.244853295057619214e+00,-7.980543809255446597e+00
-7.286952953880663664e+00,-8.888240860140859567e+00,-3.814849393244579545e+01,-8.842357835574965463e+00,-2.746537685639352588e+01,-2.866319913103225048e+01,2.164111093075258196e+01,-8.146556276777896510e-01,-4.129983237269156504e+00,-3.546839078638901466e+00
-9.263664470755664127e+00,-9.124457388332302799e+00,-3.974934429377519507e+01,-1.088751850877558702e+01,-2.150450994682520900e+01,-3.029431718984335475e+01,-1.302419386508927523e+00,3.489852544839209703e+00,-4.557152049773609548e+00,-7.781917452635994437e+00
-9.941642552460626447e+00,-5.722515724784535962e+00,-4.601770263798868399e+01,-1.175326065078083282e+01,-1.743483249954216063e+01,-2.894671666822974743e+01,1.595416592274114720e+01,2.673525386716057994e+00,-2.659457856639612761e+00,-1.025979146237865081e+01
-1.458192777290665454e+01,-6.807050390498947223e+00,-3.843396652685261472e+01,-7.746769503386768285e+00,-1.429667988908320453e+01,-2.157153994893653248e+01,1.314332129115887327e+01,3.607721197287091286e+00,2.450641854578076817e+00,-9.650573260747746573e+00
-8.794479195987188191e+00,-3.124976325495621321e+00,-4.446395471408999356e+01,-5.456886151373140592e+00,-1.025169573487877805e+01,-2.242806298853518499e+01,-5.144464207938921341e+00,-4.272840840951942276e+00,-4.554138592926629592e+00,-1.198019162503608470e+01
-1.009069763911362294e+01,-6.713279211264733704e+00,-4.470435792473293191e+01,-1.037293263492991713e+01,-1.762660263109214753e+01,-2.063718739650251877e+01,-7.604663805417409606e+00,6.853196569815447781e+00,-8.135872422159396322e+00,-1.274127948552700040e+01
-8.765606029850959047e+00,-4.497732679226835728e+00,-4.119078700382970482e+01,-1.749197103645592932e+01,-1.028150474333951792e+01,-2.109849749501839611e+01,3.376675955192498524e+00,3.298123679146146348e+00,-7.831440623133909540e-01,-1.550885175184059328e+01
-7.143683119229345735e+00,7.891623348477992961e-01,-4.098769796824355183e+01,-1.141784470438880916e+01,-8.531924750933484347e+00,-2.226641445532263219e+01,5.492120069200221444e+00,-4.417727696350619293e-02,-1.387598752962104776e+00,-1.751983891359731160e+01
-1.325477047233560235e+01,-5.930665362799120821e+00,-3.081997140300251203e+01,-6.438023101936718895e+00,-8.796223973755985526e+00,-2.864235109642374155e+01,1.276782892943191783e+01,2.160731121134055854e+00,-2.782582209730781297e+00,-1.032387596689063791e+01
-1.079618805255854674e+01,-7.017972035793455632e+00,-2.457146634230863924e+01,-9.878448069434899281e+00,-8.767069803910841230e+00,-2.291087537756434145e+01,-4.102233119818141205e+00,-7.548328215072465097e-01,-7.629692925323027453e+00,-1.181246711708592656e+01
-1.043962567417549536e+01,-2.249199492847373349e+01,-3.488304472558116487e+01,-6.033212863894999778e+00,-9.888232647079659543e+00,-2.744022221593533217e+01,1.635522015379108396e+01,7.868461196905933708e-01,-8.330919796993486059e+00,-1.028330749146899237e+01
-1.295114477857826785e+01,-2.730675932002230155e+01,-2.707870811436600889e+01,-1.109328634736867336e+01,-6.871743076128502103e+00,-2.314955352287149992e+01,2.110541055715517800e+01,1.724281716932973607e+00,-9.773576561622906667e+00,-7.533658077221176974e+00
-1.138608212679055320e+01,-3.652687445567900681e+01,-2.457315821644532505e+01,-8.774342549490187437e+00,-7.532282888446824920e+00,-2.537381844292459476e+01,2.047252044464131515e+01,-1.118660639331866324e+00,-6.520804640494574755e+00,-8.111750839004377767e+00
-9.340028124821632360e+00,-3.305245066007881860e+01,-1.831464812779282880e+01,-8.881523958714810263e+00,-9.733932608847483792e+00,-3.032316254834719516e+01,1.242690838565119904e+01,9.982731413456655822e-01,-1.642371938102728990e+01,-1.557421620556046626e+01
-1.334831310231456669e+01,-1.360625096806770884e+01,-2.755964844231834832e+01,-6.606651818615912219e+00,-1.140328272420537203e+01,-2.453908437050519709e+01,8.544142428520220989e+00,-4.225268118158577835e+00,-1.397043367045515971e+01,-6.220255087012823481e+00
-9.432995393544706175e+00,-1.264336314459273680e+01,-2.549210665371104412e+01,-1.528239741498556725e+01,-1.481754049735299361e+01,-2.735858193999690258e+01,9.423289861026827197e+00,-4.345938547595641133e+00,-9.959907178031390806e-01,-1.380968535389409269e+01
-1.021135771933854741e+01,-1.324542220550059390e+01,-3.009892799732830326e+01,-1.845535254959306926e+01,-1.462951714678234794e+01,-2.211380272140628378e+01,5.450555713777736955e+00,-2.391647230631238852e+00,-8.122959109737720951e+00,-1.518614453181339385e+01
-1.295938088801981536e+01,-1.053460361086087538e+01,-3.099534303781350530e+01,-1.382105179318259403e+01,-1.016134211445534064e+01,-3.205983417015547587e+01,5.508918805589253509e+00,-1.246440435915148415e+00,-1.107888579962237863e+01,-6.112216382393950376e+00
-1.244057641515176904e+01,-1.201771199129737511e+01,-3.510468339033373297e+01,-1.411264237890124207e+01,-1.250509745190968935e+01,-3.611008883103892231e+01,1.731983971160225266e+01,-7.044100949243030652e-01,-1.534420882089665561e+01,-1.337933721049248526e+01
-7.811743270025480079e+00,-1.359537240671581415e+01,-2.193825703525282123e+01,-1.508856850020415763e+01,-7.204807023515902742e+00,-3.951849696916956844e+01,1.407203973639904682e+01,-3.730626046080757430e+00,-1.026413350915143852e+01,-7.239263488936204638e+00
-1.053491848129265485e+01,-1.426299362052768060e+01,-2.495270175691902281e+01,-1.463960593452665471e+01,-1.161040946409474195e+01,-4.066196074676309280e+01,8.483856892697297924e-01,-3.866464907183091437e+00,-6.691964301761595735e+00,-6.049546543228234263e+00
-1.172818352867601277e+01,-4.302636137365855262e+00,-3.597706562547426756e+01,-1.054525938767979376e+01,-1.211541737906949479e+01,-3.485621884387917646e+01,-7.883621602139768925e+00,-1.121848626270712757e+01,-1.198415315174980300e+01,-8.643138163837560839e+00
-8.672507171657041880e+00,-6.726995478608444046e+00,-2.654307775525557034e+01,-8.674500319305819218e+00,-1.497829732931749902e+01,-3.510945550690509265e+01,1.435720237415310763e+01,-7.629414680555093753e+00,-9.236111970323932496e+00,-8.464879351078588243e+00
-1.215812991534666843e+01,-2.239752913331329864e+01,-6.196129057864253831e+00,-6.846201417563239744e+00,-1.854786365063728937e+01,-2.673573336865860739e+01,1.339495667066046103e+01,-2.326400725074299736e+00,-7.107981424307078022e+00,-3.965046328948756749e+00
-1.350369403437427174e+01,-1.382791600621044559e+01,-1.191083853773508672e+01,-6.426495205377662501e+00,-1.315547989444433163e+01,-2.689250967202803366e+01,7.521269981934774584e+00,-2.228091076600148046e+00,-9.278240866187303926e-01,-7.112192929692093379e+00
-1.003401702967356890e+01,-2.124030558814081360e+01,-1.067609745513117403e+01,-9.898766652516300724e+00,-1.066414422562722386e+01,-1.270578618218707767e+01,1.535037969665646962e+01,-3.342395947547709412e+00,2.254039133037788911e+00,-6.026509978992481642e+00
-1.003717409600731791e+01,-1.070300358047312805e+01,-5.250905510229074702e-01,-9.957418893746980970e+00,-7.612232040464284033e+00,-3.591319628377444673e+01,1.484831222171525766e+01,-8.742322560562456601e+00,-3.989549340573181446e+00,-9.051627263178668059e+00
-1.798634251493931302e+01,-9.756981460091651570e+00,-5.885733191067842540e+00,-9.854913992697968084e+00,-8.526265981587776821e+00,-2.266857441329570477e+01,-7.571369722257035306e+00,-3.601889784258011762e+00,-4.623336203763497743e+00,-1.234436891018568616e+01
-9.940128192444634081e+00,-7.403640977366618969e+00,-7.277396080110171139e-01,-1.002886902967377125e+01,5.964100079943629673e+00,-2.906530458156082020e+01,-3.675847922360947706e+01,-9.458764659655987117e+00,-1.151113402041795375e+01,-7.870926363913285151e+00
-1.977439305431621008e+01,-2.010190710437653294e+00,-4.388172594476277943e+00,-8.479360259341770956e+00,-1.116340492836441545e+00,-2.328421498203236339e+01,-2.340157686966567496e+01,-7.301044157577522675e+00,-3.036137638677153028e+00,-1.037784392364977748e+01
-1.313399661221955128e+01,6.359140703528360916e+00,-5.881564272598439835e+00,-8.701516567218781972e+00,-1.672024041485769885e+00,-2.114798823330681898e+01,-1.360042267381585113e+01,-1.140770202751335205e+01,-9.773350249979959159e+00,-1.005492183437581488e+01
-2.208081155880326918e+01,-2.998636952757253837e+00,-3.284448823068217838e+00,-9.271269991665640475e+00,4.951327865294790520e+00,-3.299066197869660044e+01,-1.413022293148213748e+01,-4.925242330695178694e+00,-4.523876357893760414e+00,-7.135001073638860269e+00
-1.699492194124667321e+01,-1.399234793254427789e+00,-5.228043119708608799e+00,-1.275383491239936262e+01,1.335840584100403206e+01,-3.209904699725674959e+01,-9.551460722355516353e+00,-5.533331206569609861e+00,-9.666583204979009025e+00,-8.068444929032667190e+00
-2.045254032353906481e+01,-4.612883550356044360e+00,-9.927110716772558519e+00,-1.118385080532500808e+01,1.279505097325691132e+01,-2.245204345057866036e+01,-2.712275516442435030e+00,-9.963744753293388712e+00,-1.214657213010647396e+01,-1.205782488725380119e+01
-1.862841039296340284e+01,-7.281566327784928738e+00,-9.691037003978744124e+00,-1.217835036159219619e+01,3.130673967103991373e+00,-1.959880611148096463e+01,-6.361021723885245116e-01,5.105147463381111805e+00,-2.846305478466427008e+00,-7.079743352010487101e+00
-2.222854130362878067e+01,-4.644685190708116806e+00,-1.189342289650796403e+01,-1.687488558070921840e+01,2.549810398312838178e+00,-2.177748787830366339e+01,1.700449894877596346e+00,6.256293448305256355e+00,-3.620005908586073851e+00,-3.473934836056040254e+00
-1.983688332382321917e+01,-6.253866096967537480e+00,-9.414863229581689197e+00,-1.341533053639627582e+01,-1.112129811700591020e+01,-2.833983919109834915e+01,5.014982499295114415e+00,7.861733696555704753e+00,-3.473047679652903064e+00,-8.576135979996776015e+00
-1.758410447124455800e+01,-1.324146310694595563e+01,-8.417705870995176198e+00,-1.326898855592949822e+01,-1.691587240882438437e+01,-1.959561519491669301e+01,-1.492870545804790616e+00,8.226404190356010560e+00,-3.334659042906328086e+00,-5.945920292953950081e+00
-1.803209995711223002e+01,-1.171688977151363886e+01,-9.387362267845784203e+00,-1.185031090612776339e+01,-1.681542561367024646e+01,-2.985749854197353415e+01,6.439110614187509851e-01,8.872577176431008183e+00,6.039814583530456193e-01,-7.902291778870270456e+00
-1.203960834439873651e+01,-2.103203021940069206e+01,-3.403521957223292649e+00,-1.448762708980480873e+01,-1.848792288595310040e+01,-1.914412823456849111e+01,-7.773020209544109882e+00,5.821221634803733558e+00,-1.317065038067598692e+01,-4.813548655705018220e+00
-1.282183159723097354e+01,-2.106689612099708242e+01,-1.277255014890143148e+00,-1.945275897488128791e+01,-1.960970697529167239e+01,-3.384596125622820040e+01,-8.728184887845099382e+00,1.114368568816019334e+01,-1.572526855153731162e+01,-5.463753546338555367e+00
-1.555994459006499575e+01,-1.269981135957618612e+01,-7.547979162186673641e+00,-1.536781545736873333e+01,-1.163158831265461224e+01,-2.236274062082475922e+01,7.408106563782621556e+00,1.377064256440998946e+01,-1.126644771009763701e+01,-4.818398628454520605e+00
-8.697599731780153220e+00,-9.840046548861124620e+00,-1.114630792388964053e+01,-1.164509581716099618e+01,-1.276321193003255416e+01,-2.736990400871571083e+01,1.013839899839222802e+01,1.112929615617583323e+01,-1.923023081390578071e+01,-4.289311570198816703e+00
-1.031270721027808968e+01,-7.378845494400256833e+00,-1.591890621673176831e+01,-1.215761228192770105e+01,-2.093521032529404380e+01,-2.121029534907156844e+01,2.044058847635263731e+01,8.286741795748914896e+00,-1.161035533830310484e+01,-6.260168941670512410e+00
-1.678795108024532112e+01,-3.663369059721830467e+00,-5.682533331177158642e-01,-9.792849249518466692e+00,-2.438106905773459943e+01,-1.926025655391189773e+01,2.304714445343502760e+01,6.953084423421090676e+00,-2.080261244459383363e+01,-8.645459981771001168e+00
-2.055819295626134391e+01,-9.913073423527714922e+00,-7.836624683217833010e+00,-1.441602860330062619e+01,-6.992213659665542203e+00,-2.406244906510101700e+01,2.122399525366371620e+01,-2.927718258614347313e+00,-1.316803899084398211e+01,-2.997415403573548076e+00
-9.712455246802376152e+00,9.960360370499949934e-01,-7.777836097188721709e+00,-9.125114564533205908e+00,-1.234696261247304072e+01,-2.359478720941387309e+01,1.670255134644160222e+01,-5.964324935195017829e+00,-2.021974475841807362e+01,-1.959069382524186276e+00
