Chris, Ethan, Gregor, Hondson, Ilyas, Kevin, Lenny, Mark, Sangho, Sarah
-1.660884682160391534e+01,-5.364336050459600713e+00,-3.526298485115351866e+01,-1.967181278630419072e+01,-2.077976412876150647e+01,-9.986843084547770033e+00,2.392679895532167191e-13,-1.260283128975524214e+01,-2.080472269673672514e+01,-1.071905553812375622e+01
-2.035874900383484842e+01,-5.308503594709615747e+00,-2.052622608207569854e+01,-2.097254173271392830e+01,-2.864429722755132701e+01,-8.625063058186066556e+00,2.392679895532167191e-13,-1.670989989664757047e+01,-2.238703869525878787e+01,-1.402550389976349265e+01
-2.104253719318795390e+01,-2.839243946541921915e+00,-1.912402575727343645e+01,-2.138691695199459275e+01,-1.996327274366087678e+01,-2.016038713320744691e+01,2.392679895532167191e-13,-1.141703586712401020e+01,-2.082975843032875574e+01,-9.970754929192205296e+00
-1.416388506030592787e+01,-1.083115538280312506e+01,-1.490016473675956021e+01,-1.603961228563031227e+01,-7.436330614194365474e+00,-2.155439416192030322e+01,2.392679895532167191e-13,-1.090842079637066497e+01,-2.121134649278159401e+01,-6.835364058945085475e+00
-1.370493814709293545e+01,-4.861728264738372829e+00,-3.179560094387125702e+01,-9.003756672374748860e+00,-1.519522999756497761e+01,-1.975037095745973303e+01,2.392679895532167191e-13,-1.641546955231864047e+01,-2.168182868380506889e+01,-7.121416687678484791e+00
-2.205521556155963481e+01,1.738301535301605583e+00,-2.373896102350494175e+01,-1.455895145488198672e+01,-1.743757494559542209e+01,-2.917857794087682421e+01,2.392679895532167191e-13,-2.186245170797193182e+01,-2.533681975797196628e+01,-5.082188568902416215e+00
-2.012112655097102376e+01,-9.572121235372943460e+00,-6.608550625866863371e+00,-2.198691569439050397e+01,-1.308806922898404856e+01,-1.713742185231922477e+01,2.392679895532167191e-13,-1.207684081376907237e+01,-2.755568244708778636e+01,4.860166685001304110e+00
-1.602580797781158850e+01,-8.773608188082747006e+00,-1.906209044530254459e+01,-1.632737823234262819e+01,-1.120641201726793312e+01,-1.812055548614786815e+01,2.392679895532167191e-13,-1.816909020617762494e+01,-2.218803270791470794e+01,-2.681616739563413621e+00
-1.800286667731966261e+01,-8.477779782922954865e+00,-2.098863463942826968e+01,-1.191845052330143062e+01,-2.058480468588398082e+01,-4.686929250931304125e+01,2.392679895532167191e-13,-5.215538055545029472e+00,-2.370944697685307290e+01,-9.595163626330981188e+00
-1.635114461198280722e+01,-5.625743787630918646e+00,-1.861881854212969145e+01,-9.673032281637700791e+00,-1.974466503860607247e+01,-3.501840987580960984e+01,2.392679895532167191e-13,-5.852501417539277107e+00,-3.627489964268656308e+01,-7.118264182118436700e+00
-1.274374823079008401e+01,-7.760915564628955821e+00,-2.368032716242164781e+01,-7.222691579901583836e+00,-1.932010285207001132e+01,-2.830027088135632951e+01,2.392679895532167191e-13,-4.256581139800551306e+00,-2.225288554931485407e+01,-1.751021564582794454e+01
-1.974515774023662473e+01,-3.812882937274973294e+00,-2.648605234673314968e+01,-1.635815427553657742e+01,-1.716626564826152190e+01,-3.414004624683569489e+01,2.392679895532167191e-13,-1.293974999680189875e+01,-2.477070403041982516e+01,-9.516936819157209015e+00
-9.206114363891886754e+00,-1.202921446988332654e+01,-1.955725840020167183e+01,-1.414683547787817552e+01,-1.978210511350358658e+01,-3.444515672339299073e+01,2.392679895532167191e-13,-1.272916381159318178e+01,-2.904537637398814098e+01,-1.220857945489818874e+01
-1.109893240276293724e+01,-1.029595791204419442e+01,-2.689305040966892335e+01,-1.943780629895959322e+01,-1.187857578415169790e+01,6.740711493359256012e-01,2.392679895532167191e-13,-1.424471333558515695e+01,-2.632705109317807413e+01,1.390728893436789404e+00
-1.347901810630506780e+01,-1.879124855795969751e+01,-3.225619941139942881e+01,-1.593795079599260234e+01,-1.837725057630974845e+01,-1.242578837795617908e+01,2.392679895532167191e-13,-1.591597841439441474e+01,-3.340215005377135071e+01,-7.828651826994634355e+00
-1.299849490682200503e+01,-1.438884277997806471e+01,-2.221833717512099682e+01,-1.645592075892029627e+01,-2.318713826405196343e+01,-5.807891964790284689e+00,2.392679895532167191e-13,-1.729406094117990378e+01,-2.956954030598448924e+01,-8.221513621757393864e+00
-9.637584852245799638e+00,-5.293268344821023597e+00,-3.329142524754509935e+01,-2.493284241000749546e+01,-2.221712079187924971e+01,-1.236606737293603686e+01,2.392679895532167191e-13,-2.832938002083498930e+01,-3.370266150742792632e+01,-1.670966554072072441e+01
-1.170629488142460595e+01,-7.613173220462374324e+00,-2.098625203841415399e+01,-2.570429822734067926e+01,-1.574171976000811668e+01,-4.467140933271672054e+00,2.392679895532167191e-13,-2.792973010706458936e+01,-1.817163362255052306e+01,-1.233333993850287591e+01
-9.048413351826088302e+00,-9.693044512385064593e+00,-2.054815113130541349e+01,-2.787093190433567358e+01,-2.411251278522110653e+01,-9.962674779720355644e+00,2.392679895532167191e-13,-2.427895980537277865e+01,-2.296758570389112819e+01,-6.771435569822273237e+00
-1.654424322271809800e+01,-5.738413854717569151e+00,-3.041623788011169083e+01,-2.660169223350930778e+01,-2.329442094371161431e+01,6.300084320929457693e-01,2.392679895532167191e-13,-1.843491915441252260e+01,-2.731369363057270405e+01,-8.986005678927112328e+00
-1.434622614153048836e+01,-7.123633143412318347e+00,-4.522120998972133776e+01,-3.203182844578503108e+01,-1.957796282073008243e+01,-1.998551304803658013e+01,2.392679895532167191e-13,-2.375767656156098795e+01,-3.025839320572495694e+01,-1.167043686137669400e+00
-1.408448963855037306e+01,-1.027274984244142608e+01,-3.820072325253363488e+01,-3.227796935942972567e+01,-2.751519636936436441e+01,-1.128595378916937442e+01,2.392679895532167191e-13,-2.728952516799499861e+01,-2.085969098099671015e+01,2.104927114434110180e+00
-1.544621433518655707e+01,-5.383808787563167719e+00,-3.194650817066460036e+01,-2.647970735545797538e+01,-2.170684388055357061e+01,1.979737134800523268e+00,2.392679895532167191e-13,-3.099917922629692768e+01,-2.581508610722839947e+01,-1.116877928058766578e+01
-1.578700296150162075e+01,-7.760212991995412146e+00,-1.018181838749484314e+01,-2.704349608065743382e+01,-1.739729365734589450e+01,-2.536772757521571275e+00,2.392679895532167191e-13,-2.524984746892823040e+01,-2.205177987265518169e+01,-1.080292093603719294e+01
-5.896827681365209628e+00,-9.958337247513476598e+00,-3.664587756829963183e+01,-1.969683375968915229e+01,-1.745468156887128330e+01,-1.708172347922016598e+01,2.392679895532167191e-13,-2.692872225863347424e+01,-2.190572120452570104e+01,-1.854041444049675391e+01
-8.513482845783633124e+00,-9.702723588270771415e+00,-2.450709393556154581e+01,-2.190769910543156840e+01,-3.359714090764889960e+01,-2.011133496045827584e+01,2.392679895532167191e-13,-3.437969883424649709e+01,-1.880801774223947120e+01,-1.051496553337833184e+01
-2.098121436022599440e+01,-1.154771282225547502e+01,-2.773759355039707941e+00,-2.562150530992514774e+01,-2.613945581801287332e+01,-2.356141716883046655e+01,2.392679895532167191e-13,-1.015382110752441669e+01,-1.835899386693246171e+01,-8.293146695176135452e+00
-1.414152913191368732e+01,-4.004104105521091306e+00,-1.173785375262071362e+01,-2.671247672583658073e+01,-2.482415511352484216e+01,-3.155417641449542288e+01,2.392679895532167191e-13,-2.236586827109601572e+01,-1.797149278560829799e+01,-1.793733273449313614e+01
-1.202602519549013316e+01,-6.193367441310463128e+00,-1.022720633406276036e+01,-2.273558939993095507e+01,-2.779946223186811949e+01,-3.088283746215651959e+01,2.392679895532167191e-13,-2.301374647372620075e+01,-1.340595265002439440e+01,-9.563902809976523756e+00
-6.491770196126349646e+00,-8.831071622456661885e+00,-5.534955116730648328e+00,-2.124997728397130103e+01,-1.838520685612142103e+01,-1.732814036899705101e+01,2.392679895532167191e-13,-3.442744909947683851e+01,-1.080918951307076981e+01,-1.417341998805548187e+01
-1.286406181338815991e+01,-3.629241930609373945e+00,-1.598593264024927230e+01,-1.063470133724484334e+01,-1.341570409133381148e+01,-9.524530704758758404e+00,2.392679895532167191e-13,-2.331179538492434489e+01,-1.707497825641029365e+01,-6.964783213059145162e+00
-6.062855655702758639e+00,-2.082156219441201550e+00,-1.008995822566940781e+01,-1.808712469909274390e+01,-2.227910218080701910e+01,-9.930854754548279928e+00,2.392679895532167191e-13,-2.763140034307574666e+01,-1.564021736172073496e+01,-1.210654906586446700e+01
-1.281995764176697072e+01,-9.869258189275592841e+00,-2.248320216634176028e+00,-2.091550914710784070e+01,-2.350139382486098683e+01,-6.205141874230585941e+00,2.392679895532167191e-13,-2.023847145968820627e+01,-2.122614675647701787e+01,-1.789947365651172717e+01
-2.101635911769818321e+01,-1.004046447610220127e+01,5.086817710814876214e+00,-1.792687816197182471e+01,-2.410836077110283782e+01,-1.847686208384390838e+01,8.405485569422671333e+00,-3.398315606100222652e+01,-8.161242725253211816e+00,-1.531891796525299831e+01
-1.223281021090543952e+01,-1.154677479844456478e+01,-3.168799391701038193e+00,-1.877874049293403047e+01,-2.790097367988829191e+01,-1.253872089508051779e+01,4.417232436981286980e+00,-1.849406149761198392e+01,-1.328285497629434708e+01,-1.128614661898227922e+01
-8.211736793988258398e+00,-1.079305299339990754e+01,-5.838232541578052270e-01,-1.364442110185770574e+01,-2.486899217044115318e+01,-1.671550192656121681e+01,1.085481193089990093e+01,-2.438750966761415029e+01,-1.065196997836171278e+01,-1.256381808626625762e+01
-1.918603483544511334e+01,-3.579256918436756418e+00,7.116749608555569040e+00,-1.415063619657959926e+01,-2.123495296557198131e+01,-2.261974310472822225e+01,5.533228650079879962e+00,-2.756075990970423462e+01,-6.537380684836461064e+00,-1.362055472818586210e+01
-1.260149615702468751e+01,-9.353516784726993549e+00,6.676797654854743413e+00,-1.816038039466442555e+01,-2.489514828060975660e+01,-9.079687013229435166e+00,1.339907387814658613e+01,-3.262700940139460926e+01,-1.981246893257251074e+01,-1.856054181149312043e+01
-1.230867737987872523e+01,-4.895989801090809834e+00,-1.354783097429217520e+01,-1.466942746772632233e+01,-1.555176722354926966e+01,-1.487490234027189473e+01,6.498834479562813016e+00,-2.275757252609766823e+01,-9.591913599050798211e+00,-1.847887587579382540e+01
-9.637459269606036827e+00,-7.264797759861173709e+00,-5.382046935563539414e+00,-2.110481063995876383e+01,-2.043773990937578944e+01,-1.493471584548479214e+01,6.087631005501072501e+00,-3.070731065372630653e+01,-1.805813244712330956e+01,-2.616007128465033205e+01
-1.297706168019314887e+01,-8.599554792750954135e+00,-1.287775582418237441e+01,-1.448707331206474791e+01,-1.560220889412017620e+01,-1.043471224571141498e+01,1.587205670476022901e+00,-2.645095219262507058e+01,-1.636913534084075650e+01,-1.084838116105171579e+01
-1.838105488119954245e+01,-7.022446600273959838e+00,-2.120572168777000144e+01,-1.096780567282376495e+01,-1.926676160536263538e+01,-2.157002167284987593e+01,6.002639474727580193e+00,-3.263389236698366602e+01,-3.624935681502630302e+01,-6.557429289132861605e+00
-1.801319151333884250e+01,-1.444238882499796439e+01,-2.241160374244179110e+01,-8.867885611470082807e+00,-2.141736322819793514e+01,-1.598885227927172004e+01,8.845652255135989961e+00,-2.720317389928067442e+01,-2.430211655869199205e+01,-1.127428042807602360e+01
-1.470657546252249048e+01,-1.064129723382210635e+01,-3.524931490706202197e+01,-7.681556104386272565e+00,-1.600971767980156812e+01,-2.468799210342859851e+01,5.935497846044380132e+00,-2.861332925980556396e+01,-3.525757211957059667e+01,-8.485082554178179137e+00
-4.261353862026632910e+00,-9.445887398439690941e+00,-2.195922211852927930e+01,-1.482592440533655243e+01,-1.426233485020203595e+01,-1.664487498790493447e+01,6.389638180904904985e+00,-3.198534644166418417e+01,-3.526893040762703890e+01,-2.562139655294865292e+01
-1.217701589231589132e+01,-1.796942742594906761e+01,-7.275053431245789071e+00,-1.919009127420059002e+01,-1.707933266558297092e+01,-1.967142030887462312e+01,1.178224573075475057e+01,-2.093204203059642765e+01,-2.434785316155846502e+01,-1.824316739624434192e+01
-1.060991310236554241e+01,-8.281350037973192357e+00,-1.565803599698172377e+01,-6.901337367715215443e+00,-1.386503196340234290e+01,-1.214547179233477081e+01,1.468993811002415306e+01,-2.995746727973467216e+01,-3.462753996249684008e+01,-9.643824043317840378e+00
-1.989297819415477875e+01,-1.124241998935644382e+01,-8.681183518031474478e+00,-9.265490306628786144e+00,-1.205562739086520097e+01,-1.422787371624247044e+01,7.451713940642957112e+00,-3.291316728398611957e+01,-2.651502239792088034e+01,-1.243556714968038435e+01
-1.126440700173261256e+01,-8.228495608175059317e+00,-2.035973479845016954e+01,-1.275036089903007941e+01,-1.868302937866641145e+01,-2.360826016778888814e+01,2.445702819184790755e+01,-3.452157419834380647e+01,-4.420023254345586849e+01,-1.256290870028305839e+01
-1.117693508990312701e+01,-9.505529118846800074e+00,-2.787127122543438418e+01,-1.405748930168732436e+01,-2.126279559365377381e+01,-1.969134923031697326e+01,-1.126233061802168089e+00,-2.070987718605208627e+01,-4.117384352638649148e+01,-1.360890582796543846e+01
-5.904294157498532591e+00,-4.757341457496416126e+00,-6.087096607126443182e+00,-2.101048024812272175e+01,-2.717199686323850472e+01,-8.356727926011012997e+00,-2.087884673474115882e+00,-2.160514136497323534e+01,-4.495237815953901617e+01,-1.526978440507828338e+01
-7.998324039377019190e+00,-3.275907569000204411e+00,-1.530023684105091597e+01,-7.546280990143490186e+00,-2.130869843190637525e+01,-7.225637015571304111e+00,9.981276278320705408e-02,-2.579099378677122445e+01,-4.235815414264803280e+01,-3.267740857214143091e+01
-1.600340004444838371e+01,-6.783281500015805321e+00,-3.793804756910926557e+00,-1.013858414396995222e+01,-2.696466470995817488e+01,-1.511448009365074974e+01,-1.609233699719647026e+00,-2.321312240743183963e+01,-4.534858237377472534e+01,-2.239453828798616186e+01
-1.124909117670902958e+01,-8.784798896641085264e+00,8.275469840948643352e+00,-1.055534773583726249e+01,-2.580754940688501620e+01,-2.223684311657747603e+00,1.112936400958355193e-01,-4.111319217635687551e+01,-4.866091742818264976e+01,-2.070528025477021217e+01
-1.266180301852717172e+01,2.641727752099705118e+00,-1.588122529738024902e+01,-1.328059564466575004e+01,-2.500841008130529630e+01,-7.945063612684626797e+00,8.714585640152373358e+00,-2.964449602639948012e+01,-4.139802342165021543e+01,-2.084036257642698686e+01
-9.689609312572191158e+00,-2.211627189586446818e+01,-2.324962096324269467e+01,-1.602478329902781340e+01,-2.561448648253365334e+01,-9.546534753375383042e-01,1.090757509095851674e+01,-2.841672800877237393e+01,-4.270484010993886415e+01,-1.362000302139348484e+01
-1.592635780786422295e+01,-3.210275345070951403e+01,-2.660271385806566968e+01,-1.687113902339513771e+01,-2.143955513979553373e+01,-8.037886627947189666e+00,6.522978477754077353e+00,-3.438628853734311264e+01,-4.244468422792837003e+01,-1.455879646605120392e+01
-1.386559975238136921e+01,-3.052433379445989559e+01,-2.795285137904383532e+01,-1.648831610327745878e+01,-1.686330335464670682e+01,-2.873444020540549815e+01,1.208748873920137434e+01,-2.206624143973276375e+01,-5.209035227484636721e+01,-2.493450988991278194e+01
-1.911025893580656643e+01,-2.440233767778005003e+01,-3.630085214610456745e+01,-1.062806872616677722e+01,-2.909504517977782712e+01,-2.010602846762401796e+01,1.131535069908859725e+01,-4.139323865946705894e+01,-4.857791922023969278e+01,-1.409667250435566466e+01
-1.593602612534769847e+01,-2.358119699552734261e+01,-3.290505209773093043e+01,-7.664117187036040058e+00,-2.077809363191718006e+01,-2.389793366143892328e+01,5.189197104926779325e+00,-3.305353299533791045e+01,-3.491720659094617218e+01,-1.124302718687732572e+01
-1.559659857776344793e+01,-2.302784908553989141e+01,-2.818157988192927021e+01,-1.400249628957741876e+01,-8.102715641640969579e+00,-1.926410544689566251e+01,2.249207369649396160e+00,-2.631430050931399833e+01,-3.621165547462635459e+01,-1.237043010763044748e+01
-2.101246059000499500e+01,-2.263967734717475722e+01,-3.052665487226012786e+01,-1.190538187757550226e+01,-1.140692905342734775e+01,-3.206826546037765269e+01,5.061792494941971476e+00,-2.600389517683009188e+01,-3.067774364995459280e+01,-6.938432815273664289e+00
-1.462773361724031318e+01,-2.532129279482285256e+01,-3.479105119820266623e+01,-1.508490228216295392e+01,-1.993933425992449315e+01,-3.361841047908584557e+01,-1.813902965429036129e+01,-2.279390179538023276e+01,-3.505964485537306530e+01,-8.462182134224722319e+00
-9.012114532783494170e+00,-2.072005680501280267e+01,-2.881251520027741009e+01,-4.891540971250450731e+00,-6.291275346706030724e+00,-3.446006252107058287e+01,-1.557564969456458337e-01,-3.170509457796565655e+01,-2.602500868550266233e+01,-1.809233847515684346e+01
-1.524670014999112055e+01,-2.093711613968082474e+01,-3.106064718042765094e+01,-1.122097269894569926e+01,-1.455248848153536834e+01,-3.682940562618558289e+01,-6.293239575643245765e-01,-3.153240524296246150e+01,-1.777371035649720810e+01,-3.672583455107330863e+00
-1.349923361276253964e+01,-2.005978062443663745e+01,-4.422881478171314740e+01,-1.213798882775133947e+01,-8.398108348786266220e+00,-2.990527849914190384e+01,-3.165235844597832582e+00,-3.382855313250173168e+01,-3.845281114237567976e+01,-1.078982155921209607e+00
-1.879827509925319973e+01,-3.280485430150562109e+01,-3.115471789935956082e+01,-8.677731000971167674e+00,-2.097828327575353669e+01,-3.357068776365486684e+01,1.339843657479559447e+01,-3.563968822342903309e+01,-4.218632061742978578e+01,-2.807288149688675460e+00
-2.414258170775160295e+01,-3.536118226709722023e+01,-2.363066028840453470e+01,-1.193240265064544658e+01,-1.907368137113947171e+01,-4.130073187045270089e+01,1.143888158360722862e+01,-2.949172428761228204e+01,-3.985019818652556012e+01,-3.608469953949555720e+00
-2.445670692136958024e+01,-3.266579285615114969e+01,-4.331848534586932686e+01,-1.282316705184732797e+01,-3.667622198450740445e+00,-4.287758685712429951e+01,6.330347354403846438e+00,-2.265608105706991537e+01,-4.470317327659833495e+01,-6.382606995821304530e+00
-2.287840732487767781e+01,-4.106604485256183068e+01,-4.206950163773690576e+01,-1.239139264962086706e+01,-2.183431947848385590e+01,-9.441103646177170461e+00,1.021188379616645037e+01,-3.169004482054568328e+01,-3.986218338438755637e+01,-5.306334381718897930e+00
-1.416707459516283585e+01,-2.183681448664635028e+01,-2.274822980407293471e+01,-1.454557283324713879e+01,-2.550798801021773698e+01,-4.249518501251124292e+01,1.171297710553549543e+01,-4.300226614691103322e+01,-4.948513471368922723e+01,-7.953914521039654240e+00
-2.381634983666616989e+01,-2.447857417783881928e+01,-3.348140416204789460e+01,-9.633980693187233157e+00,-2.728063051742556411e+01,-2.423221589302767498e+01,3.932754902713188727e+00,-3.476314714891014290e+01,-4.188359440438354397e+01,-1.356175080304670111e+01
-7.784565254738937234e+00,-2.158992322828668264e+01,-2.854462722520560902e+01,-1.307916691669826825e+01,-4.243510525640714803e+01,-2.762949423153652617e+01,-5.630537444416117410e+01,-4.297540397297940018e+01,-4.713925077736364955e+01,-1.107551808291336570e+01
-2.419607494513690682e+01,-1.589730065161382910e+01,-4.176129437893413865e+01,-1.433603698602572152e+01,-2.846209742380385421e+01,-2.052240754934994627e+01,-3.377715920422412665e+01,-3.180327931869153701e+01,-3.376412125071351511e+01,-3.452704116136986023e+00
-2.394500339118466670e+01,-1.061795899576212854e+01,-3.870837765681153542e+01,-9.293705996996349583e+00,-2.056366233577029234e+01,-2.249070705003139992e+01,-9.025448084677588412e+00,-3.270814836986489382e+01,-5.584873966037674364e+01,-8.159008890350564869e+00
-3.010235862116850214e+01,-1.375792646791313700e+01,-4.087244533156689386e+01,-2.035230014578476343e+01,-4.165091537875627914e+00,-3.151611390242921473e+01,-1.191834589911933229e+01,-3.716166205374919684e+01,-4.711770706331261493e+01,-3.902348266864438031e+00
-1.525022516870885703e+01,-1.111401075802322325e+01,-3.914747022517071429e+01,-1.908679059994897997e+01,-1.381488883930134115e+01,-2.858692555117966805e+01,-4.698639761741310039e+00,-2.565275165290718462e+01,-4.744601386097252771e+01,-8.521959364838403994e-01
-2.560874675637318987e+01,-7.981645974999731052e+00,-3.087689325774886839e+01,-1.621443013358711127e+01,-1.806881086492674626e+01,-2.399894734695681109e+01,-1.010323849361053128e+01,-1.157833665784791144e+01,-4.109916084555041493e+01,-3.515129573061754442e+00
-2.521235024712698447e+01,-1.157228432565845822e+01,-2.967141572372946001e+01,-2.442715328111216166e+01,-2.314542530334584924e+01,-2.023937323011028866e+01,8.803235593546986593e+00,-2.793582756013723412e+01,-2.589275456235150941e+01,-6.663281449354712116e+00
-2.188623138181014482e+01,-5.198296269482680643e+00,-2.228783120805024609e+01,-2.463696913587163806e+01,-2.470451865870506225e+01,-1.996334795388172267e+01,4.030339321117662466e-01,-2.065297792433728929e+01,-3.349089926338110956e+01,-1.062010332839116344e+01
-2.500262866016024432e+01,-7.301315914484423963e+00,-2.796040584110207305e+01,-1.428091753232148697e+01,-2.039989055876453961e+01,-3.471266915265159270e+01,2.010565199640557665e+01,-2.622154626691268220e+01,-3.480964332168299791e+01,-1.397420287507086201e+01
-3.379263806679195170e+01,-1.556840727672751079e+01,-2.215733804514042404e+01,-1.542206964479781561e+01,-1.254930121777928775e+01,-2.276664438576427685e+01,1.571223739994225710e+01,-1.786469860322170433e+01,-4.223009497441068305e+01,-9.180621162051334494e+00
-2.168500400087598479e+01,-9.878225657355065081e+00,-2.327760121336750032e+01,-7.798219931986489328e+00,-1.789190089295830077e+01,-3.712296287612243617e+01,1.290424851363026448e+01,-1.941908055186392801e+01,-4.160607848853088342e+01,-1.096210248090498141e+01
-3.192016158013849036e+01,-1.715611893915222907e+01,-1.985285482129903656e+01,-1.070011708846526055e+01,-1.546065888448408465e+01,-1.961747127962242132e+01,1.128849055657593503e+01,-2.178548492032918915e+01,-5.205047133038057439e+01,-6.620694949904100124e-01
-1.941670687479724933e+01,-1.860018539959696326e+01,-2.379761984678339459e+01,-2.771781830197792473e+01,-1.214806180454895745e+01,-3.210252359619151719e+01,1.016593311743928396e+01,-2.009975274579057825e+01,-5.723278827946408853e+01,-5.911663177982172890e+00
-2.320692282125585848e+01,-1.082737742161585714e+01,-2.843294600828207308e+01,-1.638847166481827244e+01,-1.504793243007785541e+01,-1.290420096979578268e+01,9.189533660573454554e+00,-2.025730518204646557e+01,-3.672177189931790764e+01,-8.918537800774632984e+00
-4.167071274090696420e+01,-8.685793746023586337e+00,-3.698484834995866777e+01,-5.989403788046709032e+00,-1.874016850989620409e+01,-2.244260917324425009e+01,1.118526068952829355e+01,-2.292079886689401391e+01,-6.998754436423222103e+01,-4.648427663397151299e+00
-3.253766649426857072e+01,-9.457838479805040777e+00,-3.256422348487732421e+01,-1.596501291709555481e+01,-1.722999098372068261e+01,-2.522638941099133447e+01,2.325260060834114384e+01,-2.785317035264723273e+01,-2.728939093788541825e+01,-4.945888289530673276e+00
-4.562000328973845598e+01,-1.441345990834303592e+01,-1.409843098298892272e+01,-9.074682229902645503e+00,-3.356038335764334590e+01,-1.800295765661699932e+01,6.610017271589410548e+00,-2.169827368571662163e+01,-4.769269369003090020e+01,-8.834630681042259681e+00
-4.074166310919553524e+01,-2.095853589657906468e+01,-2.757927969619878894e+01,-1.728150477584539857e+01,-2.757152032969287703e+01,-2.903898592333614204e+01,-2.336960618696207970e+00,-3.349388757312788556e+01,-2.680016503958036367e+01,-1.028163689994069330e+01
-3.368033446675397613e+01,-9.475666510854889424e+00,-2.827010537531665335e+01,-1.153167796447415938e+01,-3.556133921232127904e+01,-3.629647714268077863e+01,7.353412078063133350e+00,-2.969678922225045170e+01,-5.343557195436482488e+01,-2.166673870777710675e+00
