Chris, Ethan, Gregor, Hondson, Ilyas, Kevin, Lenny, Mark, Sangho, Sarah
-1.411216218568529790e+01,-3.621509989032935195e+00,-3.342075061027738769e+01,-8.629352474127303552e+00,1.591341304522618350e+00,9.575352056784531385e+00,0.000000000000000000e+00,-6.452979560698452133e+00,-1.035646800674616763e+01,1.060950332377001359e+01
-1.744605839705268169e+00,-4.370039858683570699e+00,-2.892562565651387985e+01,4.231089794745441779e+00,-6.839230475952973620e+00,9.466670914339978538e+00,0.000000000000000000e+00,4.753683525029122059e+00,-7.236469846620667390e+00,9.233824662913269421e+00
-2.409287435014070944e+00,-1.653954318335504770e+00,-2.591600168285973638e+01,-1.407830279749025237e+01,-2.681517340901190849e+01,1.479493922483174551e+01,0.000000000000000000e+00,-7.932951132428894603e+00,-1.202517096192771007e+01,-5.019226929644606372e+00
-2.624327255027651074e+00,-1.489495103986348390e+01,-4.019018004310026271e+01,-2.025599277708247214e+01,-8.302268225826896497e+00,-1.771878747213750316e+01,0.000000000000000000e+00,8.810056086075195303e-01,-2.365441448531736057e+01,-1.783624163850805999e+01
-1.631976509148057630e+01,-8.856829117974671206e+00,-5.008475101993674627e+01,-1.911042442961322863e+01,-1.304864332171005614e+01,-2.932752549574579426e+00,0.000000000000000000e+00,-8.099478989263566575e+00,-2.426270941487149813e+01,-9.381856531589139792e+00
-1.683390503350070588e+01,1.190323816105176791e+00,-3.335404343111128611e+01,-1.587477980227330576e+01,-7.539937212492334062e+00,-8.919169017866758864e+00,0.000000000000000000e+00,-2.037261369545223388e+01,-8.848241912078748328e+00,-1.061866333884949576e+01
-1.628079391212381211e+01,-9.749229584540287874e+00,-4.429552871876364861e+01,-5.682772181857460581e+00,-1.049416345654595695e+01,6.722137100997957582e+00,0.000000000000000000e+00,-1.116127757883543303e+01,-1.745438543291482603e+01,1.852151185298890335e-01
-2.170607369057055536e+01,-5.162659867058911445e+00,-2.695744275084221542e+01,-4.919880422270312081e+00,-1.096108985965538274e+01,-2.378231718702434883e+00,0.000000000000000000e+00,-1.309494386140214672e+01,-1.228518424863360003e+01,-7.237159955429884661e+00
-1.326958802345023791e+01,-2.903179136778838654e+00,-4.252628905858008324e+01,-7.655731742346848279e+00,-1.016240588627106867e+01,7.876824928991239538e-01,0.000000000000000000e+00,-1.786350729689967309e+01,-7.199407703232574285e+00,-1.063873119117579691e+01
-9.656550185507592587e+00,-2.938989394234900576e+00,-3.356916108172902824e+01,-1.328821672440419377e+01,-5.056615286320165659e+00,1.041137361583280407e+00,0.000000000000000000e+00,-2.140077880332435001e+01,-2.060279512235455002e+01,2.249190533402396941e+00
2.701254096478781785e-01,9.374473989274242913e-02,-4.168809692791251109e+01,-9.799870845832973743e+00,-4.777117879090171826e+00,1.199773574937639253e+01,0.000000000000000000e+00,-9.081123260780211481e+00,-8.711422971483857580e+00,-6.349754040601299110e+00
-7.147853076673601258e+00,-7.843826280437132148e+00,-3.309868414241424972e+01,8.278069105595273314e+00,-6.194304259331196327e+00,-6.068018243680722179e+00,0.000000000000000000e+00,-8.166739887817787036e+00,-1.628036266766239137e+01,-1.185360387924564485e+01
-1.237014195993693555e+01,-4.383466574271158045e+00,-3.557282527805445227e+01,9.028969355041727596e+00,-8.194264245323704898e+00,-1.663052019676832671e+01,0.000000000000000000e+00,1.023717519195310732e+00,-1.393212895191985012e+01,3.907117449441404933e+00
